channelId,channelViewCount,subscriberCount,videoCount
UCMK6UT4HQiOdtl-1SAxxO_w,31792766,202000,785
UCMnP8RpREeHVN02Lj7C2kOA,844805,16800,147
UCS66oWx8YqRFt4goBj-0orQ,3824701,43700,308
UCQ-6HE34kpItHWDFFZT4kCA,358929974,1730000,1222
UCS5nkPfJ7a2U4CxtvZDZaww,1631242,25800,148
UCSGzChAG2DNHh6DlAY1XRPA,1744432,25000,51
UCRK4sYBMouY4kcbWpvBMEvw,6775513,15800,412
UCPprFQ9YTpYglak-Iytto-Q,14911353,126000,77
UCQ5MCWTRLA1_K6H71f3zsFQ,80378943,695000,2330
UCReKzVEx2ddISuISimX094Q,2954627,51300,253
UCSUqPZaK9CRgzkYR8yH9TqQ,6658181,82600,170
UCQjC73OYb4-a8UXeDeF5rcw,7341092,140000,190
UCSUfTb8JAeoaRnu1zxGQomA,124192999,193000,73
UCR4GDXU2P5VOyz799LdsHEg,10885701,217000,162
UCPmzo9mV1FhhYbE6WdJXL3A,785912,4740,91
UCQ18THOcZ8nIP-A3ZCqqZwA,51424860,992000,654
UCT1YrR_CLpwosODYagzhm7Q,50588616,230000,438
UCQBiLYv2BjHwwG3gc-n7JVA,29633766,263000,339
UCSs3LcUQjz-OiAC9EtSVKhw,12552056,162000,461
UCTeTkUjjdRO4TA14GTRAUhg,56811217,587000,492
UCV2nLVuXN6ovenu0F-85LHg,25730105,380000,310
UCV5X8T4yu_-y618aHKs4vnQ,331546,770,24
UCTZnmiAWpis4ou5TT6n5S_g,35887989,84000,890
UCTEy6Nok4pMzhCp2TS2DmdA,14456319,234000,164
UCUOuC1t8MaVmOQ7CMc7PI2Q,147109938,2050000,271
UCUEJok-GiWaGlv5nIPwk-GQ,15098777,165000,195
UCVpmUp8eKbL5lTjlT5mNs5A,21690677,169000,139
UCVN9CT5gZYNRxyVEfuZbJQw,79588,2180,14
UCVPz_nauEJpqPxxvYiOpCHQ,862375852,1830000,2358
UCTOAKgwfqqCbOytF3RNGGVw,61377455,405000,972
UCVNJe0vChvKvtiETL2TQQtg,350122,147,36
UCU0uwQq5EahvITay2vpxaHQ,35004216,110000,646
UCVChR9pqkB2Y6jpY8MlesoA,25945138,158000,403
UCUUNkL6Wke6i0P6funa7wdQ,169719566,529000,1266
UCVYamHliCI9rw1tHR1xbkfw,554076448,3150000,551
UCUAjcSFVXcQn5lTWcQDrBIg,843973,3800,59
UCXeli3PFZOHYuuZrj43sbzg,42498673,674000,127
UCXMVaxrax7RNDPdfRrXXgtQ,7976098,104000,128
UCVqY56IgIFiy4nQ8ht5Coxw,269684,2520,40
UCYlch0oP8Gey0Aeynr3D6HQ,3230864,73300,138
UCXFyx8rFQp6L2mua8Vi3CWA,119006500,1240000,210
UCWTMd6pmuoWjIrGgNlNx5og,6591384,99100,249
UCY03gpyR__MuJtBpoSyIGnw,247501391,1100000,1886
UCXD_ZzazPrbsHFBDEtrKM2Q,42145635,242000,431
UCVwG9JHqGLfEO-4TkF-lf2g,26050845,267000,427
UCXDorkXBjDsh0wNethPe-zQ,149530618,637000,1281
UCWtWh8vy_JZ1HnZE-BWddIw,88072717,652000,2151
UCYH9CJ2T2IVBqnrQ7MjIm2A,200007311,1430000,241
UCWr0mx597DnSGLFk1WfvSkQ,23559521,392000,166
