channelId,channelViewCount,subscriberCount,videoCount
UCTVlEYIot8eHlhSlziENlog,151330744,693000,1210
UCUTMBmYeeK1S-wZ6Jo9WbWg,19396419,308000,249
UCT1Xazfuqh3oY1K_8C3J7fQ,4893040,84100,149
UCUKozrdkGiiw_MkUSjqssGQ,44580919,183000,528
UCRJovKcgUL7QumDE1YsLqzg,96016158,337000,911
UCUzjKyS5r72bfvPkA6GxpRg,136200264,395000,816
UCRXcryyD7dzNQzd0Zkbj3ug,166498578,549000,1655
UCS3kCi4ZX2mohPObjd9PDpQ,89554,603,15
UCSRmIdDu1XFDr2iViBvcEDA,355097404,2320000,1117
UCSxLDHfK2yzL7jhCJWG7EPg,14448610,78400,3488
UCRoHpKIv_FJ0lsphJQFiuVQ,256378245,1100000,3133
UCQrWS87-KWTTEpEl7sp_KjA,34442226,106000,3197
UCVIVLR54u-ZC5nyU4PPd6Mw,11606398,63300,447
UCWKtHaeXVzUscYGcm0hEunw,1811603562,8740000,4662
UCXD_ZzazPrbsHFBDEtrKM2Q,42217618,242000,432
UCV4mpMSInbFxAIAGFk8e_JQ,13307527,75900,497
UCW3zc7UnlArF32CRvYGwaXQ,148463,107,6
UCVuNw4r-LBE4LTfVcuoUhIQ,3660082,52400,384
UCWIjwxPGrQmZYXABOa8_chQ,18922079,221000,685
UCVKFZtHLpIO5I9cxKC8FG3Q,63949016,395000,1268
UCXE9LOfemEKKOg1Bzd_Ipxg,768837,2580,562
UCXMTSawP2E1YcQGmMIw9WoQ,410219161,1980000,797
UCVLN0tY51ewH44wUtx3YZTA,100768265,425000,834
UCUzkWdUCkVrkKCcmut9epTQ,1530274,19400,171
UCVZrXOksHVczMJmCUpZiYEg,25078269,157000,558
UCVaY1tD0M_kLbetqbUmSHOA,23161721,95500,1076
UCWcp1Mwm7_bJ-mVoZb8TdkQ,38336740,316000,500
UCW7goHTeqJ4nTh33HEDuYtA,1931066,48600,393
UCYm-oWXlYiSaoe1KjOyAZvw,1219225,15800,106
UCXtVeJJdMECrKCwZejj4lgg,213652,7810,22
UCY_5y5X34AxL_uWTPNndxog,176303850,615000,1786
UCYyWIjPwvV4vUgsJU7iXTSQ,285180,802,125
UCZFJqMf_h9F3yfjLtrl0frA,9481227,68400,311
UCZcLBtQDJoojJMhUYls9m5w,925443,873,120
UCY4bpLxPH7P8YGZ2vC_eTmQ,8317756,35600,302
UCXa_bzvv7Oo1glaW9FldDhQ,354268307,1000000,3703
UCYkoAtIMi6oFG_8SO5YrauQ,403003627,2350000,1982
UCXcRkfyM4PcvWIlbb3ncdHQ,640807,3670,24
UCXin0u5SrVEBjn5LhOoG97A,197944708,858000,834
UCY2Gr8l58Rq-kcLusQP7NtA,135761,363,83
UCY5nGkuALqkKKOVhivryH3A,218408435,1680000,1185
UCY03gpyR__MuJtBpoSyIGnw,248543850,1110000,1889
UC_0CVCfC_3iuHqmyClu59Uw,132367145,574000,1682
UCZklXaNxNLip9l9KfZ3NL1A,66141597,222000,2861
UCbR6jJpva9VIIAHTse4C3hw,190749091,700000,1614
UCaZw8ER1vP4CYjfO0W5i1rA,27549890,52300,2164
UC_eA572lBzVkpXhoeWnqSKQ,169692637,712000,1238
UC_rgUbBJr5tOfbirrvfvIVw,41787040,539000,78
UC_caW60r9RSLsgzZ3J3YDnA,112502,134,38
UC__Oy3QdB3d9_FHO_XG1PZg,434960242,963000,3752
UC_3c7OVSqos7zLsa3Ulfq4w,52370296,119000,3003
UC_GqAJpzUzTkXzTIXBYXk1w,21138578,151000,1957
UCbBtqOHYVBFe4VbAHTtwEqg,2867029,23000,504
UCaaoXEItXBzJJtjvSfXx_CA,7078885,81100,284
UCaRUcGeHIcz2rz6emJvUhIA,24110868,109000,1833
UC_mt7XWHCN9AuC-83_LxaHw,49968,89,16
UC_gUhwn2eKsObSD432vHYLg,9245812,44100,411
UCapw-oonDLMJQsh_zTeX2QA,4184386,19600,747
UCbDuARPGsQJBG8dELL-37zw,261765840,514000,222
UCebx-TT_kPognZx1nIfnb_g,33342482,207000,251
UCeAB8_SpJPf-xLP4VqHk6TQ,46644016,154000,530
UCcGL_0yoZTskvlgAixaEjEg,148335933,627000,1011
UCdB41UXrNAU_J7A7OnU4KSQ,55408508,590000,153
UCcn66mQfhF2GZlBkVgNZbTg,7503421,58800,370
UCbu2SsF-Or3Rsn3NxqODImw,2693782195,4470000,34967
UCe9CD58cPQSbahnU_KoD00Q,7600667,22900,486
UCcrwHnSlK1pwESr6hknupIA,83982391,855000,110
UCbb5TgzYFaLw0_QYxMvxDdg,77586419,369000,1182
UCcxAkARx7liaRD2BkKdDSxA,9599926,40300,351
UCbaGXVcEeJrHp2W_wuTPdxQ,269438,3690,24
UCdq94vemMbMPOUqj7qQAZMg,146334614,379000,1469
UCe_DN7kH6urn-1DGZPLhBlQ,3312890,70000,488
UCc_gMV4N9vJtpy7GcMUHaVw,733096283,1490000,3095
UCbk2FgaqZ2ZHJAdrrclTqtg,9304257,17400,1762
UCfDi-17yQh4xdZmxjK-uHMA,468543,397,22
UCfOrKQtC1tDfGf_fFVb8pYw,100377853,744000,245
UChR1Yn7YpVrnP-SbsWtjuBA,63846237,224000,1620
UCfZFwPGOpbWk0z0Fk7tU6yA,1081940915,2750000,3069
UChI0q9a-ZcbZh7dAu_-J-hg,91682119,424000,722
UCgzCPfiZcq0YWGMMVqTEn1A,20602657,178000,1315
UCfIMLeV15jlAGmYWTuQlpCA,36113861,59500,1558
UCgiZs0J_0KaxmdccCUJuYdg,38484625,155000,2234
UChQlb1CdktgAt4k7U0TqisQ,114836848,471000,894
UCfwE_ODI1YTbdjkzuSi1Nag,438439062,982000,2695
UCeemTTAKVjHucKYFmc8V3Ug,33498081,187000,353
UCfGToFdLEEreSQuzXRN_j6w,257950,1290,91
UCgdywGAij6Nob5WealtDKXQ,6097113,256000,27
UChKgt63y6s0KgVnVZ3NXlFQ,2927761,12600,276
UCf-z09Umbl8I21CwMpTLoyQ,56060034,147000,288
UCiBwOVBljEjcsLUjwI274Xw,837481028,3880000,728
UCiCEpAj4fGMPtpnPtapsgGw,319572352,2160000,508
UCjFaPUcJU1vwk193mnW_w1w,82860714,536000,306
UCheoCqHDwPcfS9Jrgz8siQw,168085553,1440000,1388
UCi3dioNFXIscFhaR2AyTi2Q,15772433,143000,374
UCiYYrqaZBdyiJVM-TrFmNKw,8534637,99000,183
UChrDO-kQTClZGM2i5Dgr3aA,71486,210,44
UCjBp_7RuDBUYbd1LegWEJ8g,963968005,4310000,8658
UCjgirfp1BeeM98AxxyKXolA,140726882,329000,1046
UCi9Uzh14BHqkN7UO_2lbrMw,63061587,258000,2130
UCh_fW8LxPsfr9UooM37tRSA,67596565,141000,1522
UCjQb9npdMq_u1rRBgoQ24fg,13514561,103000,576
UCip1RVSGWtkukxd0Am1NiRQ,78574675,265000,1339
UCjBCvQBVTh4XjPwtSMQNcFg,208900042,813000,1106
UCiHFS5txB0O7jckRk-oK8XQ,61638713,200000,1640
UCjktb1o0CljfmKbSIeX-nnQ,138821,371,9
UClErDyCY4tyqeCzgCed9z_Q,17128302,8950,183
UCkQMrI3g9wV2F5CsIi6odmQ,51203119,214000,1365
UCmC_T7Wa-k27defyQF80SAw,245794,6860,17
UCmsxFRm1zRgueucG2Pc9Kzg,50530375,206000,618
UClh9mrZULUGRQf-2oqPnPaw,26872289,195000,843
UCldRnJw3JrpoRnHAzFQ02SQ,186745682,345000,470
UCn-b8vE_SmleAm7mOkywgOg,23102626,139000,319
UCmFV4MlB4sYpG3tyR8Ni15g,358037,3900,293
UCl1V13W-SX3d4Y2UoJwaMSg,6627259,82900,179
UCmBgw5n2Ik-XS0k-rZO0gag,4971415,11200,566
UCnF3iA1pZEeAFH_YAR6pgKg,478902,3530,70
UCnhZk0ebU5fm9oazpCtc_Sg,36425617,124000,524
UCm0ZLfuXuylGPkSKkWz5Tlw,12876610,35100,360
UClFyIegrk4g6CFqGYCwTViA,4458464,41500,176
UCptRK95GEDXvJGOQIFg50fg,172076747,1110000,396
UCnmrz900lpZqlxWzN3co2wA,765685440,2910000,960
UCozZmz40Oc6NYD4JtZJgO8A,136522518,571000,3528
UCprWC5gZXAZ6M5V--ZtmTvw,86068278,422000,6541
UCnyXbcCPqBOf_qXjyNF7dlg,43649042,264000,652
UCq7JZ8ATgQWeu6sDM1czjhg,826059775,1960000,4649
UCohqjDGw0sKlUha-eV1J0hQ,68691230,198000,4494
UCp_We4WA0ech0WPsqj46aMg,1028646,19300,97
UCoyaxd5LQSuP4ChkxK0pnZQ,764708052,4070000,785
UCpgfZSDjJLKuXVvobvpxx8g,12692690,41900,142
UCoYFo3L74njkPCbj6LyiexA,28422636,158000,650
UCoIXnB865l9Ex9zs4OIXTdQ,183681646,517000,2646
UCoVgyMWqcekEWjRgcdzGY2g,7349476,18200,275
UCok_yhjwg4WSx3s_2Yh8ZjQ,696802046,3160000,3185
UCplGD_vOdX5V31uU_APEepg,18312700,237000,247
UCqlV0Wt2OaPU9SVTigCuijQ,39047518,240000,723
UCqRxTkRhpQ49jA5UKVh4RCw,82405002,159000,1842
UCs-RHLMgqjC1CS9Rsq4I3Xg,295451241,2040000,923
UCrCcpeVQlTCdoOId4yDUsZQ,17828799,72600,3792
UCt7sv-NKh44rHAEb-qCCxvA,2194043076,9790000,2508
UCsvCwKoFk0PmPdMZQJpWiKw,106685012,234000,3150
UCr_fwF-n-2_olTYd-m3n32g,180131384,618000,683
UCsgv2QHkT2ljEixyulzOnUQ,1236957958,3270000,1985
UCr6U90SjEcVfNbj0UAGRFtA,26965404,296000,305
UCqUSSZhIWecYucbS8HkpMqQ,3513672,17200,167
UCtGnMWpCcoRZVWxkVKp3Ulg,815211938,1180000,2862
UCr8t0PrQ1gZkLs53lE-HTpw,70320182,508000,406
UCrwTB3GQVTSsXnReL_-AEig,17230025,84700,875
UCrQBgWbUI4K4qjuQLmVmqKA,15165624,29400,938
UCtIgmGzNVaHuluHS-Wwim2Q,232787,958,98
UCtuKVZ8J_E2N9BqswnBTdjg,609231022,2100000,3695
UCuWAL_WMJhYgD5ijBsgmKkw,66241,52,5
UCv19bD3h1dfYjVTj3v7R9yA,61270267,342000,1337
UCw9zJnmccvZ5d13zXTLWGWg,21020882,112000,383
UCw-37SPkb2az4_m6Jrf2RUQ,4816511,38200,105
UCw5LLRR_2lv97Mfwmiy-q2Q,162020476,890000,674
UCvb_3WrGri7dqKP2j-EvcDA,65826517,337000,992
UCwGX2cE21VPBEJ49hcprP9w,242177992,1220000,2408
UCvKcRMr2_wmejWIIMuVRGZA,165126338,513000,2902
UCvUJ6BwgUGWBHuUd0cv546g,5132595,69200,99
UCuJyaxv7V-HK4_qQzNK_BXQ,162545898,1130000,713
UCw7FkXsC00lH2v2yB5LQoYA,1242906596,3530000,2731
UCwNKv8AUiwqJ_zqBlJ2gxiw,22451812,41800,860
UCvO9Xk3bheuxEemvknCj72g,654872258,1560000,3084
UCuzg_XiPfjFBnvDEKQ1VrDw,418009,1430,68
UCxCg-nM4YEw-DMGGmDFlSHg,32812547,128000,1400
UCz1JgMU3XpxxbS_AbXhEpeQ,108671,311,275
UCwyi4mA4zCuXDhVwLxwtylA,70090535,143000,3165
UCxKrf2zGbarAs-3zu_OQ-tw,115260340,646000,993
UCxRMHgJTuyfuY3rd9YqVusw,8758705,88800,555
UCxgKr2SDkl9r5BULsJUrteg,2529730,5990,318
UCxz7sBKlpcpyCiPwXupRymw,598583795,2520000,2959
UCzEcIa_fh7drnSvpyb2sPBA,81882,874,5
UCwWQKIcofNvaxGfMjwI7Zww,14721172,110000,2318
UCy6pDeDwRFi1kmFekSpMDUA,29948232,201000,468
UCyydhvZSWtSIVkpUcmxZuig,24663412,254000,604
UCzZgo3-uENGZeryDByykfZQ,6033676,47700,985
UCzNu79N8Lq1wUY52MkhWKSA,494024595,1420000,5840
UCzH549YlZhdhIqhtvz7XHmQ,379391355,1460000,733
UCyGYHo1qVIeGq3ZLnSDaEcg,26062962,125000,326
