channelId,channelViewCount,subscriberCount,videoCount
UCelkoGZdgZc0Ros5Fz_t-Kg,32077681,228000,160
UCjhQokcD7urkNDJ3TaP8FJA,4987420,28300,186
UCkBTsiqJtMyTZYKY03-EtaA,57442874,320000,2023
UCjidjWX76LR1g5yx18NSrLA,4470259,49100,72
UCk8D7X6QcB9ltH0FK4Rtk8w,28712720,67600,416
UCjkS_ncvLa_OqhzPVIa3s8g,3947959,27300,208
UCjCeyHQarZ0gtndcuz4dEkw,4718119,21900,307
UCk8WU5lvn-JNtGyUxhHm5dw,8178138,33700,313
UCjxRYRuha2Z7bE-EWMSGp0w,282382,22300,24
UChbLUk2lR4vFaimFp7G1I6A,172636,292,10
UCiBq9QG_56LAUZ90AkUhxgw,15535,822,30
UCiPbOtWAfo3-sotA4Z8Ls1g,91001844,133000,3457
UCixJ1w35KwiJzRduDu6SNBQ,602299,5380,245
UCkhsC1_7S1XM9bIpb759oMA,1189021,10400,155
UCjSEJkpGbcZhvo0lr-44X_w,9123286,22400,276
UChyooHDQrLTUkvplusY-acA,2496252,24000,51
UCiCYzrGBFOpoiN87uitwdhQ,2536382,5890,49
UCkBhnZIarJT-bOtptarL_wA,7229121,31000,221
UChtn9XTzT9sYN--U_1A-dSA,553264,6420,50
UCmgWwuTTbTu0xu8N4E8yo3A,12652161,21600,447
UClEZXxVmQTI5o-ZFT_HDXvA,626028882,4230000,747
UClMQm06QTkqvs1ffcdTJXRw,120527611,1170000,1050
UCmP6XhB2emGUdi9RVteB4aQ,40552895,326000,649
UCmQEQ3fshs6uC4YalYuu8Fg,31332221,159000,2168
UCkw4JCwteGrDHIsyIIKo4tQ,180538283,2280000,3775
UCmm741TNgBuMJ_egoRusbxw,6117492,38800,232
UClEx4C_pbYGUbcg3vTSbmTw,431054,867,36
UClSNJbCUCp_W4yrS3DlCmjw,1392383,17200,49
UCmVWwxQyYKT5wn14G7EAFQA,124507,580,61
UClkjSmTL-onPWI44KrZYWIg,44664758,288000,12031
UCmbkRUS_4Efdt5UIhwNqtcw,109446678,542000,884
UCn4TA_ZZakaElp0OWM4ducg,13487628,35200,855
UClDJTf1yHTGdNps1LlWoSJA,22834,230,50
UCmHE6JlZdi9CgLXNts5jNaA,12676642,120000,484
UCmojg2uFjXPfnPNRmybSaWg,2240169,12100,591
UClZLLSIlYMvbNhbGRQ2orbQ,28728961,104000,410
UCmMquc0B7tksk4p6KDRrMNw,13459345,104000,396
UCmfxCkGuDh1GCw0VH47laqw,11547118,124000,275
UCr5YwHFUnN190FiSpJanqfw,2504160,16400,309
UCpPJUb5s1GcA4C4q9glr9NA,125498,404,35
UCpMD2qLIJ4Mh4OFn9Cq6mSw,57575745,306000,3235
UCrIqYP0lBVMxbX9mbRs6Avw,4038607,90700,201
UCpcpLkGxmT2kln46R0enOZw,9120811,65300,151
UCpYwQZfu9E7DZHcgtcPnMbw,35059434,505000,626
UCnojtUuLoLdQQaKBou5bR4g,190156439,307000,4681
UCp5GFWxHz0EaBghHpsxsEPQ,15810744,26600,762
UCpkuHhh_-c1uwtivwen400A,3484476,32000,65
UCr2Yu9JpHEWcoM-aFc0McEw,31880,14600,29
UCqH0GfzW3PGmHN8YYFNBRQw,185816,980,33
UCp8vYiUiW4YfXBo5xeTUpHg,286234,3950,70
UCrfD3sgSnw4nFy6F8wevRdw,2495953,6090,380
UCrKNRPoIuGH9s2u5jmk_T8A,1033291,4710,99
UCqwKDXCwdTwxUvbcc1HFpdw,29845,180,15
UCpWycgcsiWJarDGGRyuAFWQ,1222320,9120,86
UCq8Mbrq0I84eqTLrNfvICTw,29997,79,3
UCnsEsbJ0_1LnPu4uy1P_n_A,24147385,282000,218
UCsjx0Mwdn-bsBjs6_NRQGdg,1254927,10000,120
UCroEFscqw1K5GyU2XHmKV6Q,11743239,20000,1704
UCttOt3-Gm0ys-Z3ZeorrGjQ,295073,668,31
UCrg7Nh2q3ibEy6Gp6uJgrAw,16839020,38500,1147
UCs6nmQViDpUw0nuIx9c_WvA,193008587,1300000,2486
UCte_f4q6KbaibiXzJ7JwV-g,41629355,527000,61
UCrqy8sEdUgTwx7rpRtD9rlg,55714540,422000,329
UCt2tBHvK2zMWkqbvtegT_MA,1110804,3550,9
UCsnGwSIHyoYN0kiINAGUKxg,5301102,83000,45
UCs6SdM2xmDeR_YStbRoQoxA,17242,553,14
UCs4xLVi7jJfhFGPoEFf1KXA,9563034,33200,228
UCsb692t2JYv9UrubQeTfqLA,1140226,52100,35
UCskVdHwOFS8NbQcYgpBJm_w,614707,630,47
UCsv9Rii3aGvy8QQ_q18HGkg,401273,2490,37
UCu6qj67NzsO9WJx2eQrf_-Q,152273,2430,71
UCtdqKF0k2epWY1oAbNXTSnQ,2654216,50200,104
UCwkOREuvHqZuGzwJY57TOFA,17661416,133000,1446
UCvijahEyGtvMpmMHBu4FS2w,3820241,73900,73
UCuXX3FlkdJZtFZ0VFn8_KCQ,8018157,16400,222
UCvpfclapgcuJo0M_x65pfRw,286091785,2110000,577
UCucJNFcq1EWyL_Ur86I4HgQ,20537230,45700,284
UCvPGNducnGL4_6nS469lWIA,1403805,11400,146
UCvsNeOy8opQGjK5CP_NAtAA,14322347,136000,652
UCw-37SPkb2az4_m6Jrf2RUQ,4817034,38200,105
UCw5LLRR_2lv97Mfwmiy-q2Q,162048725,890000,674
UCw6ekhAtFahKr7gImCIoYwg,10219951,115000,515
UCwWgvJHw1mNRq_ry6VoPKEg,11592626,125000,245
UCuxfOdbKQy0tgGXcm9sjHiw,3134246420,10700000,1928
UCwdKySs6j48yl1ae8csAurQ,20049795,65900,1097
UCuuugV7C9r3iHvrRoXQmfaw,4513155,88400,188
UCwqoI5P4rMpY2DB5QI4BieA,13652791,29400,1072
UCwWFS9uXaCbVKDlXt1-2itw,2933776,16000,221
UCuE3ei3NOnVjQUefjHUCF5Q,20402585,231000,212
UCue8ATmITRahfZX3suHvTjg,431239,5480,49
UCyl73tS3I6Hzhu8uNVzMfWg,23335742,356000,302
UCz8YDbqRenVqKhdpmDoBcwA,390053,4000,64
UCzHVdOZqt5JfOAyP8v0yCXQ,70292388,466000,953
UCzOKcMln-okHDLE6BgXw3Hg,8538066,35700,506
UCzfaZDsef1ZfqcGMR7sNQ-w,87943442,401000,1937
UCxNXNvi-lspIjVHa-wuLabA,17662130,213000,92
UCzNu79N8Lq1wUY52MkhWKSA,494074612,1420000,5840
UCz6PEeVLG1TL6jMRTvSLm4g,13663106,98400,204
UCxVZZfv0KLUoG35RF1jiMFA,4269742,32100,14
UCyKO9ljz1sfS975gjnlwpzA,12912035,115000,234
UCyHXY83QDOOGjAspnX74-7g,227718,1220,245
UCz8QOKvQ0WW476fCehHiS1A,17685448,142000,308
UCxzAgP3LiHKki4OAy0le9sw,7880091,44700,385
UCz-KJn98sMCPW5kjG0ZnE-Q,424306812,1490000,1056
UCzGUmbz3G-u7xKc-feAz7mA,13660515,72700,1143
UCxtBijZ2651b45KsEXy3zsQ,3983097,27200,116
UCyhpw4-Etc79Sq77Swre5KA,32133256,36900,3380
UCz885bOh-8u8QA1t1waxblA,752525,4330,134
