videoId,videoViewCount,likeCount,dislikeCount,commentCount
Xsm9iSXsyxQ,51773,3393,98,600
Y0gbKUu52cw,2441563,111763,4150,12790
YB_QLWq4eVk,337936,5804,99,407
Yh3s8oxvhOQ,24891,2239,39,268
Yhze-aRR6o0,2909865,121909,1725,6306
YtnuInZPg4s,9808,374,67,84
YzVj07rsPAs,40159,922,29,643
Yzc6KgdKHJc,129496,6296,640,1345
ZE3529_PFfs,53431,5271,118,547
ZQvl4VgsnZI,6875,273,13,41
ZZXEMrzzsTU,1721610,181227,2457,4910
_C6mJNDZNPs,1331092,24406,788,2717
_MXD7verfgM,744567,11451,203,237
_XlTbXGTdPI,60666,961,20,131
__FqYxO_g-U,32237,444,49,81
_mUVoaiqJvg,327573,12337,577,1296
_r1MXRWgM8U,423036,23345,632,3720
_t6_4ShCvpY,13645,320,16,31
_zGeYzPGSq8,17213,20,10,7
a2ZCqooJNyc,2370838,35947,1483,1914
aUeytT79Hlg,89882,5646,211,285
a_OGEcVpuXU,152244,11859,1251,3074
abFMU122_oI,42860,1276,340,377
agFfVTWBVFg,101684,12967,105,466
aicvSroxYJ0,39541,2530,74,435
az7Cn8FdHMU,325432,21200,387,968
b2mdzXj5ueI,1194882,42287,878,5411
blya6lDB5wo,67374,9083,231,323
bwd8vcU0YeY,160074,8888,346,1351
cB40_Ocy_AM,156806,2971,66,234
cN0ggIwgRRo,100412,9541,201,617
cREMBIx5yPk,118869,1886,73,139
cTs4T7HKzbU,1674766,22952,423,1026
cfZ-8W8M4Zg,293801,5151,259,890
ch_myQVbImY,159607,4480,256,222
ckZN4jYc4J0,57673,410,77,73
clLM0GT31x0,2286291,219461,3889,8636
coAAW60Hd-c,25221,1021,24,151
cpr8eTGH7mQ,23770,1627,72,294
crHbguGhPwk,74708,4654,221,673
cv_K1OvrEiQ,51101,566,47,118
dAZllS4krvw,22223,584,23,32
dEHXc-1gY60,78478,5072,137,537
dEkbZCWTrZY,165680,17725,476,935
dVICdZv4Iw4,85155,3959,396,498
dXg7ICwazcs,24279,838,40,192
dwfikpYT1jQ,628116,16044,515,1610
e4MrEMYNgiw,654265,51835,773,1542
ePKTBDhCiis,423178,37252,1185,4364
ePLqLuRRYQU,767304,3995,434,134
eUFGUDMvEfI,52621,921,17,65
eZWIAcq-6_0,163108,1941,91,387
eeDIOHbOGMo,2699276,61778,973,6610
ehVLOtHQ-7A,1325289,19968,434,1558
eoDqwAJ8ysI,132545,2720,39,206
f3qW7iLgpCc,266861,2803,424,426
fLIZjgiwVz0,1990491,62615,11818,7827
fXYJuoCnlRI,7851,19,5,0
fZRMEEUNN70,405403,37015,1025,2739
f_y47kOuv6k,394662,13199,626,2157
