channelId,channelViewCount,subscriberCount,videoCount
UCkcy210h-hv7E6j6P8CucUQ,3953827,89200,117
UCjBCvQBVTh4XjPwtSMQNcFg,207657512,811000,1104
UCj34AOIMl_k1fF7hcBkD_dw,2086061575,8360000,1736
UChbaKJjkXutsq1N6OV9gJjQ,374972010,3740000,376
UCiQMYozSSTkJ2twtZM1bG9w,291666582,835000,2625
UCgBhF3MLT7riCp2c_1m8vNw,45857300,343000,56
UCisnEagEeDGSsqEENLaNFJQ,37311401,568000,93
UCiwzI8XHuLUGbaUwSaeq1ow,235786461,1780000,280
UCgp_dRVTQO9suCXudI6Zs2w,22744635,105000,448
UCigjJmcr2m0wTof9gf6zN_Q,18571959,204000,453
UCgICD1rcPkl0iZTJ-2A--Nw,64186130,367000,696
UCiof9YSQHD2cawGJXZ8DyBA,231836004,1150000,1326
UCl7B7P4sz7k9m-ssfyp_Vzw,107839407,1180000,100
UCmUsQ_OLgyeSCE7DXw7Wpig,24400638,17800,236
UCleeGHYm74udRpj3-krDfdA,22595428,271000,89
UCmoOnxeTHUcUBWFNSUR8HvQ,84561520,492000,1037
UClDUBCkfg3IFFZSpQFR9tmg,10043843,91400,205
UCmMPiOTJMKHjNGEdjK6L7CQ,25769206,135000,464
UClP3FueJeQ9wrMqiEDxJkDg,730741845,1270000,1967
UClqMu8egecQotdg7FN0VwUQ,55067761,440000,591
UCm3aSgNuslSgKNESS9Fkazg,34295,1010,10
UCmrAdc8HKdprnWZ8wsusmnA,346481380,3870000,930
UClQ1bH73zkicPXi5FYBpPLg,2196215,1230,324
UCmWVwb1NqEe1PuVf199ii-w,18708154,298000,153
UCmIZQEoBqAz2PGenEcF3ipw,69485375,15300,340
UCmmedC7p8SPskksKEGDy3Qg,30456198,116000,798
UCmlsu3V3SzIm2Jmo0S0qiMg,1738067803,7270000,521
UCpZy-Hfqcxf-R7nQzlv9Bvw,188519424,624000,1135
UCptwuAv0XQHo1OQUSaO6NHw,110067162,498000,480
UCptqamHtbMTOisGauak7nVQ,524567004,1530000,853
UCoJ4gzwVvGNH5GNqiJoQAAA,12631908,87300,359
UCok_yhjwg4WSx3s_2Yh8ZjQ,695357015,3150000,3180
UCovADuA7KBuMFORurTzL86A,68051926,422000,442
UCnruuMNrBV8Bc7g0B_S3wKQ,76329938,853000,92
UCpLCJhBGDn9AHzQvd7OHO8w,65928936,1060000,94
UCoi3Uk6JtP9QgA5BRwnh6NQ,36190080,138000,380
UCpgt8SEyAy5tbr9BzVK8Lsg,241407458,1230000,510
UCnpajzdGgDLd1nXUQWazQ8w,20290121,195000,224
UCoYFo3L74njkPCbj6LyiexA,28288760,157000,647
UCo4-xq7wQocz606AvssU2Kg,67780869,376000,341
UCoE5ieZUCCoE_XKXlmhNOaw,312572,1650,18
UCp1p09xUo_lTQONF73ptnBg,141029489,365000,975
UCs-iAqSJStfPkj3s4ejzh_Q,28655903,259000,377
UCqyLEEE_M0-9QW3gHsUJAwg,721579,6120,316
UCrI6_31b1OHRE62BHTMYN0Q,107064872,358000,1577
UCrM-68puQvs_DWDstd-16vg,35869636,9120,101
UCqkqRLkprMtMDdr5N5NBjHg,2094298,18600,97
UCsHwsZfCeCngX_EIE5Bioow,118254400,888000,974
UCrH_pd3-KMdm6VBkg_eL_KQ,6040963,88100,53
UCsFilrMH2u0mjbu0Cw2HTkQ,195055868,551000,4931
UCqSmyuqVNwklKKlqqdMmV_A,463386898,2140000,227
UCqMUDVlalBPUPU9l4W1B33g,10451736,81600,508
UCrHUjOVkpZ0rsn3M3zcNVNQ,1724951,37600,48
UCqLIHbcTtcXmht6xB6WNFcg,87193329,2090000,268
UCs9h0R8M2j174DhQWWbmYOQ,138376201,986000,822
UCs2oZTU8XNA_hxl9xMM2_vA,126941,110,54
UCs2DTZsK_6t6JD-m3yTapxg,229552646,853000,1503
UCuxfOdbKQy0tgGXcm9sjHiw,3131403888,10700000,1928
UCt7sv-NKh44rHAEb-qCCxvA,2190609475,9790000,2503
UCu8To9PP8Lg9601-oSR7NJg,68976586,375000,600
UCuQ7s6G50qzqgDbQB6qKDDw,6079623,28400,244
UCuOuMf2pDkF8EpYjtDsCyaQ,2779334,5960,320
UCtotzq1GFEcaIQwASD7RFjw,158266,283,41
UCu_97c8LGl_tvHfIIfOtM9A,138022197,1040000,712
UCst-F1upPxpie6i_jA6vpRw,115571702,1300000,428
UCsbSEW758I5Uow-5cCMUSow,139156841,571000,2389
UCvWQOze3mZUVHgHUyCe4s-Q,18609708,77800,964
UCvJ8leyn7YWgqmbmw1R5ZVg,195418837,551000,3115
UCtYJT2feifBiVsxSC1S1Jwg,18389398,114000,204
UCtVRqyK1SGKqOlER5-mnKZQ,119568296,284000,3143
UCsTcErHg8oDvUnTzoqsYeNw,3907549382,17600000,1869
UCt757ZhOr3vrvSxKT96b6vA,14022082,114000,190
UCzH-IRXHeF4jox0P4qBxWAQ,14950897,114000,489
UCzNu79N8Lq1wUY52MkhWKSA,491682270,1420000,5829
UCvpOoMN65BfXubQBQSneFNg,39892652,308000,270
UCzH549YlZhdhIqhtvz7XHmQ,378815906,1460000,733
UCyEig9p2JeP_9X1Pms7cItA,23067462,163000,596
UCwCpW0IbR0Z2WJryfENq7jw,199527264,973000,180
UCxqhUyZeCyL-2F94z-nCysQ,17099121,64600,465
UCxz7sBKlpcpyCiPwXupRymw,596332830,2510000,2952
UCz8wXApIfSms8o_8sGXmO6A,4045902,48500,205
UCyQobySFx_h9oFwsBV0KGdg,467619434,858000,9787
UCxRql7KwEurNrmFCGaXX8RQ,185633149,3000000,283
UCxfg5YAiA5oglj8Y8G6vCtw,83098046,311000,825
UCwxkPMOdYr6MxKjyUPWCOuQ,19053821,192000,513
UCvuJTWl_peL49CUfF2EAbyg,2982918462,12600000,2042
UCvb_3WrGri7dqKP2j-EvcDA,65626094,337000,989
