videoId,title,channelId,channelTitle,uploaded
bfCSPDFj3cE,Provo Google Home e finisce MALISSIMO,UCHA-Jrd72-L3plh59UAhE7g,Otto Climan,2018-03-28T18:54:21Z
naaX0DIhnag,Wake Up to Music With Your Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-02-02T16:30:58Z
3butTaW67dw,Google Home en México y así lo probamos,UCL77wBJaCEeEe2gdcEqY6nQ,Unocero,2018-06-26T14:01:13Z
E51X050XtU4,How to Connect &amp; Setup Google Home &amp; Home Mini in Phone,UCzvmBKjsw19OY5RBauMtVpA,MJ Tube,2018-11-07T13:50:11Z
KVh6-TMELwA,10 Funny Questions to Ask Alexa and Google Home in Hindi,UCL5et1s49vM1uia_iEKbfwQ,TQnet,2019-11-23T06:45:09Z
sXmOH_El3qo,How to Setup The Google Home Mini,UCtRSKEipM17PF7n0mi66btQ,Automate Your Life,2018-10-09T19:00:10Z
FM1aQJdlbSQ,5  Things Google Home Can Do,UCzeuQOo2f0nw17Hq-CRNoug,Mitesh Shah,2018-02-18T14:00:01Z
LtJ8MNJDbXQ,How To Factory Reset Google Home Mini.,UCvSXieHSXQY4YvkQAbYYOXQ,CV Tech,2017-12-21T23:35:02Z
7b3pN7GVk8s,Google Home: 15 lustige Sprachbefehle und Easter Eggs – TURN ON Spezial,UCip1RVSGWtkukxd0Am1NiRQ,TURN ON,2017-08-23T12:00:01Z
_HeDEsw_VyI,Google Home Hub Setup &amp; Home View Walkthrough,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-10-26T13:05:46Z
lYxN5H8fY1g,Tout ce que l&#39;on peut faire avec Google Home !,UCUaHJ0fTA-1theR8A8Polmw,01TV,2017-05-24T16:00:26Z
pkKhQrdW3LE,GOOGLE HOME | Qué es y cómo sacarle partido | ChicaGeek,UCGdlvijxkue8x5AyBrBUljQ,ChicaGeek,2018-12-10T16:10:06Z
Mb4tN-L6hc4,Google Home : le test complet avec des démos en français,UCgoxc-VKU0cw9BcM9z_qokg,Frandroid,2017-08-12T10:03:10Z
c4c_-3Njss0,Make Phone Calls From Google Home Devices,UCmHO0Rw7nBFK2233om_vyWA,Tech Steve,2017-12-29T17:52:19Z
duIfmYaA1Sk,Don&#39;t Buy Smart Speaker 😡 | Google Home | Amazon Alexa Etc.,UC1D1vdq169T7w5iJ45zZL5Q,Technical Dost,2019-12-17T16:22:20Z
fVn9gbAfzC0,"Google Home Mini Unboxing ,Setup &amp; Review ll in telugu ll",UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2018-05-04T11:11:04Z
TvhIMmW4TYQ,5 Google Home/Google Assistant Commands &amp; Tricks that you will ACTUALLY USE!,UCa5-N7CN3bwuGT6vl2RmdQg,NextTimeTech,2018-10-17T00:43:25Z
8FW4NSwtzow,Go On An Adventure With Mickey Mouse &amp; Google Home,UC_5niPa-d35gg88HaS7RrIw,Disney,2017-11-28T18:51:56Z
6numfb3G3XQ,Así funciona Google Assistant con un Home Mini en español de México,UCSY4ttNkZ_GncKtQTNSr2rw,Xataka México,2018-06-18T20:45:00Z
Jr0i1UHK0NA,Broadlink Mini 3 TV Remote Setup for Alexa &amp; Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-08-11T13:00:04Z
JpP7pvo6Z6g,Het slimste huis van Nederland met Google Home en Z-Wave,UCqsNfEAZ2UiubN60BSO3uIg,Tweakers Tech Hub,2019-05-27T21:03:52Z
dBo0xErdjcw,Google Home Hub review: Small smart display with big smart home powers,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2018-10-22T11:00:09Z
EIhq2Cbug2c,Trải nghiệm cơn sốt GOOGLE HOME Mini nói tiếng Việt với iPhone,UCsFilrMH2u0mjbu0Cw2HTkQ,Mobile City,2019-07-07T04:30:02Z
ZfPB-pf5x80,25 Fonctions de Google Home en Français !,UCHGvOgxAA_MFOH1yyhjcR-Q,ArtBen,2017-09-21T17:26:32Z
6dH9RaUJfLI,Tuto Android ChromeCast Google Home Connectez Votre Smartphone Sur Votre Télé  TV Box Portable !,UCVHeb0aSwL7p_Njrx10z0yQ,Vision High-Tech,2018-02-18T18:11:46Z
HDUl-TpObVc,Google Home Devices: Top 6 Features,UCJOl2JvledP26K2OQ_HLgnQ,6 Months Later Reviews,2017-12-24T18:20:03Z
fDh5YerTCtA,GOOGLE HOME MINI : INDISPENSABLE ?,UCrs2S-Ilj6R6qhhXCiV5hsQ,Tech Live,2018-01-06T09:30:00Z
RZNqSy-zFXo,Carpool | Google Home now supports multiple users,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-04-20T16:11:54Z
UhnZ-c_Y_2Q,GOOGLE HOME e MINI Unboxing e prima configurazione,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2018-03-26T14:38:07Z
biFiEO2JZAw,"Google Home, o Android na sua casa [Análise / Review]",UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2017-04-03T15:41:51Z
5qL_QfYdc48,Google Home Hub hands-on,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2018-10-09T18:22:42Z
px4581j90so,Google Home Mini Español: TODO LO QUE HACE,UCyaz3hmZll7xD-2YTXOqjHA,Mundo Altavoces,2018-07-10T22:20:16Z
pd1I025g75Q,Get to know Google Home Hub,UCK8sQmJBp8GCxrOtXWBpyEA,Google,2018-10-10T13:50:30Z
A2MvUieJhCI,Combine Smart Life Products Into One App &amp; Link to Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-01-04T15:30:30Z
KgxGnZH94mA,Полный обзор Google Home,UCDF_NIAEkcAUvzxe1DUzaQA,Rozetked,2017-01-12T17:02:19Z
AnbW-JXdqg8,How to Setup Your Google Home with LG 4K Ultra HD Smart LED ThinQ TV,UClv1BqvwFQRBClGwvaFcKLQ,Caroline Dunn,2018-12-20T17:00:00Z
K5Tv5slwK74,Configurer Google Home pour la première fois,UCwc8ELDUDl6I8S_-L0RroxA,Formation informatique avec Cedric,2018-08-24T16:00:03Z
XLzKS7EkjQM,Google Home Mini Smart Speaker - REVIEW,UCcGYJndqreqXMUZoOhn3E7A,JimsReviewRoom,2017-11-14T13:00:02Z
-D2iv5GszD4,"Controlando el aire acondicionado, la tele y mucho más con Google Home",UCe1FDuO_eqI4M9U9UyLBOhA,Just Unboxing,2019-01-08T17:00:00Z
JSLvEYFWsJs,Google Home Challenge,UCQ3FRaHOIwXLOQNeUwVpBUA,8 Passengers,2020-04-07T12:00:08Z
28aUnKSJ_P8,"How Google Home Works? First Impression, Demo &amp; Setup | Digit.in",UCXpIVRiyfsMB2aXXn2yq6LA,Digit,2016-10-06T05:15:33Z
Vd1fLZUaMLg,Déballage Astuce Et Configuration Du [Google Home Mini] Vaut-il Vraiment Un Google Home Classique ?,UCVHeb0aSwL7p_Njrx10z0yQ,Vision High-Tech,2018-02-28T17:56:34Z
HK17k65CAno,Angry Alexa VS Google Home,UCDhIFJjqfbHEo4LKmVF_69Q,GabbyKatz World,2017-03-31T16:45:55Z
aGdhSlJuCrE,"Cuma Dengan 679RIBU, Rumah Udah Jadi Smarthome &amp; Makin Nyaman | Google Nest Mini 2 Review",UCN4NEg52XVGn_itFQqlESFA,DK ID,2020-03-22T14:41:33Z
EpI68Nc2EGo,I&#39;m in Love with Google Home Mini - My New Personal Assistant,UCpgnh4y4rPc9jc_xpKBDm6Q,Sohag360,2018-04-11T16:51:19Z
1jyFrQTVCk4,Como Cambiar la conexion Wifi en el Google Home,UC1YUGcTACc_H6ws-G2pPkvg,SOLO SMARTECH,2018-10-05T14:00:01Z
Gfc9UphfNxk,"Google Home unboxing, configuración y primer contacto - el altavoz INTELIGENTE en español-",UCYkoAtIMi6oFG_8SO5YrauQ,clipset,2018-06-19T16:10:05Z
IZSUMfjVEbQ,The Google Home Mini Full Setup Video,UCtRSKEipM17PF7n0mi66btQ,Automate Your Life,2018-12-21T18:00:04Z
-HCaHT5qcE4,Cooking | Google Home now provides step-by-step recipe instructions,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-05-16T18:53:35Z
79HSsf46OGU,How to connect mobile phone to TV with Google home app screen mirroring,UC2hq-jI0YQJEYvGvBQS4yFg,Knowledge 247,2020-02-19T15:35:30Z
BQOAbRUeFRo,Google Home Multiple Users Setup,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2017-06-29T12:30:00Z
IOy2GG1wRgE,Google Home MINI : JARVIS IRON MAN HARGA ANAK KOS!,UCHeJ66MuA0JFQKnm_Yxpb0g,Kevin Hendrawan,2017-12-12T11:00:02Z
3bjOYo-kgIY,UNBOXING &amp; REVIEW - Google Home - Boxa cu inteligență artificială!,UCNz5n8PoSGYSwkOH_SMnl2A,George Buhnici,2017-02-18T07:42:08Z
tdY3Q0xqBvI,2019 Google Home App Update &amp; New Features,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2019-11-11T17:31:34Z
K9RrQ341qyE,Amazon Echo vs. Google Home first impressions,UCJOl2JvledP26K2OQ_HLgnQ,6 Months Later Reviews,2018-08-26T23:31:43Z
vi5fvMZu0Ko,GOOGLE ASYSTENT OFICJALNIE W POLSCE. Tak steruje moim domem,UC-867iftJqBGr0mQ83xqyKw,Spider's Web TV,2019-01-16T05:03:21Z
GXU_LP6WDB8,Google Home Mini [Análise / Review],UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2017-12-28T12:00:02Z
bhh0aRUxV_w,الذكاء الاصطناعي في قلب بيتك | مراجعة Google Home Mini,UCuTqC4B8AhV5z_YrGlZeZ3g,Lawendy Tech لاوندي تك,2018-01-18T17:20:24Z
B5ab2u3D3I4,Google Home：使い方 調べもの 篇,UCTnRxVUPssiL7H29ON07t_Q,Google Japan,2017-10-05T03:04:31Z
wVBYZv_MOKk,At home with Google Home in Singapore,UC83jt4dlz1Gjl58fzQrrKZg,CNA,2018-04-18T10:35:58Z
_4xkuDq9Vzg,Google Home Mini &amp; GE C-Life Smart Bulb Setup,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2019-01-16T14:00:03Z
bR63331fzBA,Google Home: Die wichtigsten Features im Überblick – TURN ON Spezial,UCip1RVSGWtkukxd0Am1NiRQ,TURN ON,2017-08-22T14:00:06Z
rhBReYMAyXM,Recensione Google Home Mini: COS&#39;È e COME FUNZIONA lo speaker smart con Assistant,UCC9qCcyZQ2ul_A9hX-6Yxlw,Everyeye.it,2018-05-07T08:00:04Z
