videoId,videoViewCount,likeCount,dislikeCount,commentCount
PTWG-jyFuOg,12519,386,18,99
PaBvOZLrud8,46324,2320,201,194
PhIXujCo79U,13501,482,14,390
PkeaOx4aJnQ,55521,804,46,131
Pl_F3hDvnj4,60424,2471,62,266
PnENRGwNfQA,262430,16409,499,1404
PqotYuo5rAs,58218,1984,80,462
Pr0r2T5Pf1c,88476,6464,60,931
Pr34tqM-scQ,77498,1977,84,358
PrFNZNpA2TY,71940,1928,97,256
PuUFQJcaces,23789,551,19,180
Q5FCYyLFOWE,146638,14096,230,928
QDTWqee8KvY,54924,1816,41,453
QGEJAQ48R9Q,9030,294,18,42
QLUURnpja9Y,240110,3797,158,978
QOU9nAzHY7I,425049,11173,453,1855
QReteldj0A8,11443,314,11,103
QSNuhBtQ2H4,306588,10255,216,1193
QWyTEtGCW3s,16397,573,16,153
QjToPuRDRfs,135973,2972,124,816
Ql4WHzjrNNo,46355,1475,44,292
QsQLdnTmOac,160103,16005,126,386
QwQ5ElPWbOc,25806,53,5,5
RHfyQF2ztvk,141277,4593,242,510
RMT1YkDa4ww,28733,1230,32,309
RNlX4ivXVec,89368,1394,112,489
RhLQHLbkbAA,60044,1119,30,215
Rhp-_H_TKlE,1099712,10586,1217,1705
RiPtSZOw7ag,600177,14344,353,1467
S4Ala5M51Gw,209,3,0,0
S9iFH82OtuE,35080,901,52,161
SEP8knVIO5E,217475,6354,183,599
SF36i1M4Xjc,107645,3780,60,683
SOWfN-4jw8k,127873,3000,90,423
SgNTUJ8Fnb4,16866,165,22,45
Squ0ZCwQga0,950067,45542,944,3403
StUMOj81vQs,105063,7284,276,649
TtX9OQCBNuo,707237,39409,631,1796
U7Fcnjc1H8I,225132,16104,247,320
UEWC82B7nMY,310056,4632,456,721
USBz2IBi48Y,99608,1188,117,444
Ugej1GtcMHA,10022,108,22,23
UqNtWc48XGM,109752,1854,97,272
V3hg42mtMZI,47841,1114,129,252
V5J2JU91fh4,43910,2640,49,375
V7Jomu5rMU4,68340,817,1543,211
V8FahDMDmZw,85380,4379,94,593
VGPy3v-UX9Y,1890,91,3,34
VRIMVFUdDto,30600,469,67,15
VZP8CBh9QtQ,3512,218,10,46
VfAIRW5ONKk,127935,5236,83,519
VgIJn6UxRCM,146504,1400,138,300
Vvn7D599kpE,23891,607,33,162
Vx8DTP3GniM,149871,8213,173,629
W5cPg5VRYy8,154896,3887,136,817
W6wuPyR4VC4,1018601,18742,1020,1526
WDJQcrCo3AY,37799,488,69,180
WFpDCoepd50,26915,133,48,0
WIqz3wuRsEs,43027,1189,43,224
WPNWexdnW3U,95968,2041,59,278
WPwfvTfJEZ8,109000,7637,203,511
WUIaCftMu_0,65509,2164,91,413
WbJXcMlxJiM,352846,6804,464,841
WiN-ogJcZDU,4159,67,0,166
WmCa1S7Fwjo,13836,1369,31,103
WrDBKrefuAc,72688,4313,66,565
WuF8lA96KNk,68545,1766,104,354
Wy1Q9kGjeNo,46332,794,174,210
XHHaM-5f78E,307918,9077,263,925
XKpegY8urJw,45150,5175,140,228
XhKEkjslQQs,40234,544,54,87
XsBa8xBJlgs,104215,2528,146,377
XxwwR0SAcDw,11258,36,9,3
Y3UBwNxHhrQ,435093,9815,277,1036
YA-GuPb-jZo,185919,3883,77,720
YFyG90cwhH8,249833,6934,169,369
Y_YklkUPe14,85580,1161,115,548
Ym-5DNxYMzU,17880,790,39,138
YnJ2ST8c2Es,148246,3007,119,824
YrXRXXaS-fw,760,63,0,3
Z0xQjVq4MPI,285,24,1,5
Z35UXqbMWNw,44600,1148,25,214
Z3kbA2Sw6pA,346213,22935,450,13568
Z9yzGAFqWmo,106017,665,88,101
ZAHANI9OUEA,19166,1107,22,343
ZT2WLTwGfCc,61075,833,48,143
ZU1QyX8KdyM,416414,35853,967,28404
ZV1MWmvtX3M,90559,5188,289,953
ZpymGfDnc6c,315511,4124,287,626
_K_mGc0bD_s,74886,367,134,74
_ookDhj12_M,204,20,0,5
_tLzl_nDnSw,39238,279,37,32
_yPpNMObROA,748093,16752,464,1557
aJ3EsmP2q8I,67310,603,62,91
aL62b1RmbmY,21094,1270,84,238
aMKgWMO3fu8,721154,18877,1833,1662
aMNo_xSQ9jA,561148,4633,393,645
aMQdBviVIDI,405269,20168,559,1246
aSolAck6ON0,79475,3183,89,89
amwRYk1g7zw,22631,401,8,153
aoGpOJQeGTM,530065,14487,872,1252
aslIrpzFydk,263143,8421,220,734
at0j3UDP0S0,3316,98,14,29
axqEhI61P84,16149,1281,66,445
b2k5xO28tMk,308208,6609,992,751
bEO69arUGJU,15695,369,14,89
bFGyyymjnxU,58501,1506,42,283
bN1o4JRQ0T4,139529,1898,171,339
bYlYie_YGnk,338187,8360,396,830
blDpceVzjvQ,71188,1295,160,367
bmMtUjSf9GE,403946,14805,930,1320
bxMybK7_TM8,31642,651,22,224
