videoId,videoViewCount,likeCount,dislikeCount,commentCount
Tukgxs9xIpQ,100144,7181,99,411
U-DbFgjy-bo,16176,292,12,79
U-_odoasmsE,99228,1194,310,104
U0ffr2heCS0,71397,2171,101,66
U5pUZBRlC3A,7749,523,9,52
U8xEZkCylds,33453,2793,42,231
UH3YdWV-pIw,40693,1359,58,322
UkQPEw4DgcU,196583,14171,220,584
UvcQlPZ8ecA,321518,5334,175,389
V27McA7ch6w,18230,2674,40,463
VAMP8DqSDjg,41808,1736,22,232
VPQmIceszjk,519388,18293,367,514
ViaMhbDAV80,1102107,7356,778,668
VkWtCZ49Bq8,39126,1042,21,398
VkYLgEJ-x9Q,410678,6861,146,436
Vo1FdvJOhsY,118,12,2,9
W9W8Dhqo1Ms,109415,1909,90,135
WEK7ECJ0bUQ,339363,2928,1258,543
WN0WWwcL0rI,106726,1840,41,307
WPfNY5jAsmk,205194,1312,153,138
WZoypnCW2ic,717656,6524,272,1576
WiBOcJhmXBk,37974,112,42,42
WuFr-XRIDb4,917055,13651,662,1949
X-94wBoczlQ,978420,12175,1036,1202
X8SjGlbEqMg,4425,4,7,2
XFTwHYtkSq0,5604,206,5,36
XI9cRbYvN5M,479876,12688,1456,2029
XRNRBRyjECk,72888,3722,103,236
Xhqi34m06Lw,24,3,0,0
YTL0i5XzS7k,62659,3545,89,863
YZtNyoqOlss,12608,378,6,47
YihdCUpd5Nc,23585,776,31,74
YpW87I6XcSI,1116510,30367,1241,1355
Yrc-kUdTnAE,1066652,18513,1816,8229
ZIY6fuq4V6E,116213,393,69,164
ZJIV35wu__4,58726,1183,139,1622
ZLLVYA8JGYg,47519,1609,65,272
ZMkhUtJNoHY,63323,502,41,139
ZSBG0yp4LTU,1148882,16642,562,4869
ZZt0ijE8HdY,1114191,30419,1138,1934
ZaTIENKGp6A,39710,923,99,290
ZeXnlzeIOhw,83900,1897,245,366
Zm3Cb9RYF9k,593280,18138,690,2677
Zvv5vIrG8E8,20054,214,6,56
ZxV6IcNvbek,804235,9440,266,1359
Zz-15fvIhjM,44016,116,31,28
_1T-MQyP__Q,248432,6626,280,2057
_989Webd9_s,93692,877,31,187
_SOMkKNIkiU,74,15,2,7
_SdSeJEcXm4,211251,7339,184,489
_eVwrr_tK7Q,54987,1838,38,722
_elwqBKIlLI,44005,1325,44,46
_fNEkzBnqdk,416539,4360,332,748
_gchw1awO7I,150095,3710,94,411
_inau5NGECM,7648,371,12,107
_oIlLkSi5ZQ,183640,5147,125,640
a50-txfu-cs,1865,328,8,16
