videoId,videoViewCount,likeCount,dislikeCount,commentCount
QkX0mTvKoKM,12081,118,12,115
Ql9xZUp2jOI,180599,3848,255,349
Qyjf2gNq3Vc,200100,1501,163,94
R0bH1rQFOXQ,67762,757,56,107
RNVck3ri4Hg,24359,724,19,67
RZNqSy-zFXo,338545,2461,417,616
RaG2HHfSVlU,151632,1411,96,297
RaNoAZ6a52Y,35003,302,33,50
RcJdOCoxBUY,32615,418,30,39
RkHPCAvWK1Y,36245,235,6,64
Rqx7DIT1aJM,79283,395,23,63
RssXp0TiW7c,37058,585,73,32
S--FveQ5wRg,125670,1465,85,49
Sbx-9oHZFes,9649,71,16,20
T52Blhps_U8,121175,1732,93,275
TXnhmEV-7Cs,74905,2559,53,486
T_ZIeBpDCZ8,24050,409,46,98
TkBN0J5i2ds,187410,1440,138,136
TvhIMmW4TYQ,379298,6674,415,312
U1eM-jTM7VI,96239,1071,73,168
U1vqwOmPZP8,5,0,0,0
UGlm9QLKIYc,102,2,0,0
UXy1mLmxi-Y,136130,1777,73,93
UhnZ-c_Y_2Q,325724,6296,198,370
UiBhshQ0FQA,167218,2061,59,126
VFKWyMSwoCs,693133,4037,438,274
VMRYg1y536A,100920,1060,84,261
VPlM94a4fzA,13671,239,21,45
Vd1fLZUaMLg,259635,2291,417,277
Vq_tcdu_A8I,8201,240,6,43
W1noFLgkxz4,50,2,0,0
WEcWZGbgMDs,33673,651,18,81
WVEcVh9kDE4,60280,338,46,9
WYeGWKAIjBo,154114,1092,79,138
WnaCxpMHVJY,31474,529,19,128
WtMT6w67ZC0,20206,247,18,38
X8sqACdPFKY,10658,126,9,39
XIgrLvY3TO4,1818,78,7,15
XLzKS7EkjQM,281394,3686,129,275
XR0IOd4HXls,41140,73,17,29
XTaEGavsa24,800597,24742,804,669
XhFZl2Pwcws,63312,828,60,298
XsMk2VDrypc,113261,2880,121,513
Xvw2NyKf284,99343,4382,39,368
Xxqc_-N26h0,185457,5196,167,240
YDSrPtydhfU,37715,558,25,103
YDkPLpM_wzk,43066,1654,32,242
YEeo7ti48UY,20,2,0,6
YML9HzBLnkQ,22255,499,45,49
YPu1Wmxf9d4,136089,4292,436,230
YR5sUebaK1U,173506,1682,55,208
YcyiTTnnciw,25802,437,37,33
Z-_YSEi_nbQ,541983,1708,360,116
Z5uPDvF-Gy0,155261,1677,108,86
ZSrlOFs3ZbM,32275,1139,58,85
ZZZC9Yety48,152263,2283,63,281
ZfPB-pf5x80,344768,6092,625,185
ZmOFx0AmRwo,70124,893,73,105
ZmoLqaFm28U,8374,176,9,8
Zqd98YwWqMs,751627,11834,992,731
Zvr4I_IXRk0,7940,155,2,24
_4xkuDq9Vzg,209349,1916,88,293
_50mX5txyB8,130169,1080,129,208
_8ORmA-nGEw,53082,832,42,230
_GdvyWH5q2U,660078,9166,364,487
_HPqvk1i4SU,869777,28532,451,3705
_HeDEsw_VyI,416368,3196,167,304
_KG7xdiK-IM,696549,15723,346,480
_LfOT-Ptcqs,48238,1121,71,102
_Mh0q5BNPMw,5,0,0,0
_NYnMghf0fY,117547,1853,93,134
_O3CSyp0wuM,42272,1217,50,131
_dGu8icd5L0,29277,390,13,68
_dU5LCdvpuE,11028,197,18,80
_k5qVtXF9jU,1069760,13408,532,527
_y9QVyEb0N4,140665,2523,135,150
aGdhSlJuCrE,258328,4333,237,479
aPpKzpO1P4k,13803,225,14,73
aac-3QLNXOk,518156,7054,361,985
argzSEQspPY,69,10,0,5
arlpUDT_xnM,21669,25,10,2
atzMaGQQCx0,50849,928,99,164
azwdn9xKxcI,183057,15372,240,430
b5aW9vcFgnE,80291,3722,120,184
bR63331fzBA,208474,2626,176,238
bSktO8M_lno,9961,563,4,132
bfCSPDFj3cE,481678,10864,1248,667
bhh0aRUxV_w,221706,5480,453,314
bhtWSx4iX24,16090,601,104,82
biFiEO2JZAw,324379,10897,323,325
biQg0dxuT10,30,2,0,0
bpBz7v0QNko,40166,3115,32,226
bqZcv5vJkTI,92167,3348,76,354
c43nr5iBihg,86799,3901,82,189
c4c_-3Njss0,396561,2875,235,307
cBwP4QGpUHk,120918,2301,126,151
cSuxUc530A0,88442,5,0,1
cVuQ3vmiVtE,24204,234,12,14
cY5IQV7mXA8,30272,1769,33,194
ccnV3HdOR4I,53,2,0,0
cxNGhyVwIfM,5184,88,12,40
d1BqV3j5C8w,75070,1022,36,83
dBfCm1zV52o,60014,378,23,23
dBo0xErdjcw,357589,1746,194,251
dG5P72OUjSE,20011,99,151,35
dI9ei4BzMmg,16171,121,21,17
dKZL3MdVh2M,26,0,0,0
dQHavOGQ6eY,32941,243,37,48
ddUZOQuWCX8,11190,105,2,15
dio_eeSmXbg,99435,1692,60,110
djoFZpIhr8I,85,2,1,0
dp_4G-d_cRk,28378,846,59,125
duIfmYaA1Sk,384872,29105,1303,1453
dv55FrCH0nk,3,0,0,0
dvL9CdNNfbY,560472,10349,374,780
dvt_TnRrtbg,768266,4791,851,451
eCFI_mJEIv4,413,35,2,7
e_zEzTu6Vq8,105,22,0,7
emWw0h897DY,73984,1387,47,84
eow-sBhqfkc,51210,448,42,56
esXeHdJfVhI,18472,243,39,31
eye2HbBkuqA,25376,215,21,22
f-5OKn7mhgQ,21,5,1,0
f0abR0j8Z5g,152216,6894,379,936
f13sKogM7NQ,24912,228,13,39
f3-f0RBX3B0,37394,395,777,216
f9YNFLkPWns,34517,662,24,194
fDh5YerTCtA,340179,3219,213,297
fGU41PVbRJs,67141,3315,141,169
fISNcL7AldU,9585,232,28,53
fQip28zZ-L0,82714,8033,187,509
fVn9gbAfzC0,380196,8339,446,870
fVybgwsG7r4,18129,407,25,259
fok5NHcwKOw,19422,145,9,21
fp7rJfxkbfI,40212,454,97,394
fpdv3umFgcs,43318,404,33,33
ftoRj-XzxmQ,16,0,0,0
fzC-rlrCvEs,176985,3982,256,291
g4W_FXP7Y3o,94882,2714,163,338
g8x3OHlVq1I,18778,112,23,54
gAJdao8LzEk,47958,441,51,106
gDn-SlzOeh0,16909,41,35,40
gE9WiyvExJ0,39579,3614,112,355
gOqG0zB2VRA,44417,387,36,71
gUv3a4Pg9Xs,81122,1092,99,74
g_djwoUTbC0,7,1,0,0
gtgfA-Cbqco,7,1,0,0
h8Gc0wN6T0o,124838,3027,68,228
hJNUjpUat8Y,16196,102,6,27
hRVlQ05Jve8,9979,62,6,8
hdwTCf0l0KI,604027,6872,664,1086
hhcKK4YE45w,57707,275,25,43
hoPCRgvI-yE,171291,1846,128,379
hsLCx7OmcJk,15244,473,18,28
hvXO2ybCoKA,19321,370,21,38
hxCrd3Z2I3w,249,24,0,2
iNs7-Pk73vk,14768,231,43,43
iUnt_20XRUQ,11844,374,18,32
iUpjS1knwl8,122,9,1,0
iY1H8AHD0M8,8414,135,4,17
j4fPM3Hk2A8,4,0,0,1
jIItCq5WKBs,45988,139,22,12
jmD4RfDDWgs,94807,969,90,172
k2IFnR8UCk4,12,3,0,2
kNHvgQsjgqw,38964,2301,38,649
kj8HCy7P0rM,117988,4928,149,245
l6hAc-h4X3I,12165,27,2,15
l7Ms4zRPndw,148197,2872,254,207
lNJGVHU4xBc,48762,465,38,43
lXEyV6G1Ee8,31681,388,53,54
lYxN5H8fY1g,409561,1665,258,132
lgPXPvQxvMk,51,1,0,0
liL_-LI3X-0,9707,178,126,39
m1fLiY7OJd0,31757,742,27,38
m5hiFurj7iQ,140705,5808,174,353
mDHIbV0GJSo,1035405,9574,1285,626
mFbSp9sZLuY,25933,374,8,134
mHnafCJqij8,100,10,1,2
mr8geZijSV0,107561,1408,92,331
n5gsY-G4Sl0,55183,324,54,161
n6gcjk6_i5U,70701,1264,29,149
nEInzisK78c,682638,15423,268,539
nMxjHSo4qa4,7,0,0,0
nVL_zjP-1i0,576730,8715,283,654
naaX0DIhnag,476192,5741,196,504
nrS7rp5I1NI,16218,9,2,0
o4_pOFJ_H4k,33412,1749,40,675
oCs25HXXuVA,35567,1023,44,85
oFPMZLeIo5M,30536,91,20,1
oNrBlTvU8xc,11043,421,6,45
oR_3iRqd4qQ,21344,54,5,33
owq96S3UzhA,54923,896,35,149
p1vFJdB19Sc,101203,2086,32,89
p5ZeYN-_V0o,648326,14589,289,731
p9moY0-zohc,18379,434,38,40
pCBy_HGybKY,63291,771,111,202
pL6WKNOlYqM,64405,468,40,60
pM7qhOtZ8_c,677547,3963,449,468
pPcE_66ckVg,19355,323,11,70
pWDqV23irJc,2,1,0,0
pd1I025g75Q,307641,2380,621,229
pkKhQrdW3LE,409157,9750,325,552
px4581j90so,311164,2670,323,278
q7gJ7qX-Bw0,1,0,0,0
qAkLzH_71ko,3,0,0,0
qKysn4F21eQ,102151,2196,102,107
qdE8Md_dIJc,8843,36,6,11
qdZVy6vj-F4,70549,3441,33,542
qjrVPPnbLZo,9154,18,2,3
qyNcP6Ai268,36366,575,20,101
r3XoguzTID8,0,0,0,0
rQndE5zQyzk,194254,3788,176,60
rXkw4u2Ysiw,9153,281,11,197
rcPv0Hw2VcA,11131,133,45,24
rhBReYMAyXM,206638,2028,138,135
rlIw0AB-Ceo,125233,1532,124,243
rlhHpOdrhG8,11583,617,7,46
s0FI94cDpzM,10287,129,3,23
s6CoqJJzX7U,50035,521,38,195
sXmOH_El3qo,451044,2790,279,295
sYmdIv_tacE,33133,167,10,87
sbz3ARxBOeU,31372,394,32,72
sfDrJ_ZkIbU,28657,343,50,70
sfyHbN-ZNas,60523,1138,22,148
smZxOBwFTQw,35438,360,132,111
spArbKWOVdI,4,0,0,0
svg9E-19F4M,835345,20120,920,1204
syMYWlPjJtk,48392,728,38,60
t1qN62c1jJY,68,2,0,0
t3lBvOjv-pY,157,4,0,0
tS-LP9FTmKA,174434,1836,83,127
tdY3Q0xqBvI,231381,1875,85,245
tftBy4JOLfU,883769,10830,813,696
tjPu9OYSZc0,89,13,0,5
trWJAh3rGtM,24184,203,23,31
tv_S_jz-Qg4,107334,4289,98,425
tyUBseS0Lm8,138,9,1,1
uDI6kGfV-6Q,887430,18958,338,972
uDqu-m_qIno,66446,2272,63,710
uLX1gQP7BSU,88666,936,92,137
udaFwyQRJ9I,40921,160,55,19
uejoT2TB6zw,18566,526,21,73
v3ywcJc4_HY,13001,150,12,33
v6sR43O__8A,151006,3793,97,256
vA27SdxR_F0,43262,737,34,62
vCGZ-L-VccI,147501,1054,192,115
vOR3YmS1_Ww,113078,725,96,71
vZGbKPHOjAM,700954,9523,2406,1466
vcU6eXY3v2Q,147840,2992,117,240
vi5fvMZu0Ko,223403,2563,289,379
vxIKbOqUR3E,595397,3555,368,460
w-O6jtPJN7Q,169093,1492,211,162
w7uZHmZUNio,86356,1388,122,63
wP0ATFY3wq4,49944,311,128,20
wVBYZv_MOKk,209749,213,49,26
wVed34UcPvI,61317,444,27,108
wZG1c2zItRU,83060,878,83,104
wcq5f4roJd0,117,15,1,17
whmn_M-kYmY,9931,76,45,17
wztxT7wcn1E,43370,1048,52,37
xEo8SybVB_Q,63851,718,64,136
xLaxAADysuc,38293,473,13,28
xVOydgYnOdM,43637,810,39,41
xc-KG68WGh4,28851,343,47,115
xmlLyS8qUq4,62981,875,193,119
xyrYazqXl7o,13428,197,14,25
y-H4-VNJ5q8,89529,1510,137,118
y-uC-orQRlg,644457,17569,855,781
y3n5GYpB_sU,2,0,0,0
y8nvE84WSwY,69979,557,57,93
yQ52znVE5Ic,404,14,0,0
yVx5zUuRRdM,23,4,0,2
ypCIevQWdo8,50680,1006,105,169
z8qIDZ-uxAE,28791,253,8,132
zBnrCi3Kgs4,14,0,0,0
zFr5K8rl1S8,63541,2411,64,153
zK69Ba61dgg,42133,415,20,120
zq-eSYTGbAY,689709,36865,771,1910
zsOmwD3Oa9A,155243,5992,169,363
zxneESYRpQM,15417,128,10,11
zzNvi0cRbsk,29803,256,45,25
