channelId,channelViewCount,subscriberCount,videoCount
UCcAg8hdTOPN1XKlI0N30jAw,11907583,60100,835
UCaDBRJTQhIg_QhCkW7SxWGQ,136821308,646000,1248
UCaFGDBmGK_jw66u3av2Ysjw,103458466,374000,831
UCaSailpNaZmqpvXxFVjhBRQ,2000706,14100,227
UCcAqxfwxH2E3VMGqed9j6oQ,178543,306,54
UCckHqySbfy5FcPP6MD_S-Yg,851924696,2030000,93650
UCdU3K0pmvsuxcHFaI3aWKHw,39558512,396000,320
UCcxqD0JAVQiRNNyV5Fx83eA,16365667,36700,3592
UCac6UP9a9vR7tEkMjl4UHtg,5064651,42500,384
UCb-iyNGvNNCnDia2F1VQ4JA,540,30,4
UCeq92pfqp1GE6hbh-eoaJxg,1139492,1980,6990
UCdX3TStoThwG3qQ1Ic31ANQ,2560458,10900,41
UCdV8E_Ca22hjQh1-REttX2A,35822536,81000,3973
UCf_67twWOb9eYH-HX562r6A,72900373,217000,1193
UCfze0SmW9xiY2J2gQ7Ifgxg,13428240,65700,841
UCerWGX7_E2fR2spWSxAPwog,51488,176,21
UCg3J-3l3hVWE8UbOPb9KqOw,126358,625,223
UCeKjevsTeLI2x9CGxahg7SA,5740,15,8
UCgRUIBSL7X8u8AbE1-2m44w,22344,37,686
UCenU8Lc_KuRTyJzs0t1Tteg,85844796,356000,1201
UCdufkvMrmyR1TMhDG8PhsJw,259249373,484000,5548
UCeeyUUra5A4xnCbu9a-6Vlw,1465537,6510,158
UCf9nYOxnO38Y9ugKdZau97A,250706,653,45
UCfmO5XY370Q3KC_xlMzj_Kw,2209359,1140,103
UChEVicxql_RrIqBjvPVAbHQ,48779144,123000,4315
UChQl2YkLt3dj-KDyGUBzcHw,211362920,338000,7853
UCh_8H6VvCpDdQ9w1JlxmAUw,31389,446,8
UChBDw4F5FlopWt1xYyMSPNQ,232994,305,189
UCheES6_jIiTTulFAwS5vP4Q,3452292,3510,1571
UCii04BCvYIdQvshrdNDAcww,5045401,77200,208
UCgq3LfeQedIaXpPkjvd5cow,14030,106,110
UCiY4pekHlhJt8m2DyiYKeLw,798858,8840,18
UCh1mpSW_vE3LyI9MkMKB5wg,374225,1210,2474
UChd9Eay3KATYyehqBjW94Sw,5351,14,2
UCiQMYozSSTkJ2twtZM1bG9w,291687244,835000,2625
UCiXH5CLtTt-aZF_BLPGWvcg,38044247,225000,993
UCiaxLPenAKn-pkWGdby_6lA,5217,72,7
UCik8xvfR6s8GQ74QNEGNzwg,7753760,17600,949
UCjMVmz06abZGVdWjd1mAMnQ,67017615,317000,435
UCkPXhlENDb_sO1BJsfqwftw,959074,5980,126
UCjx2eTBHtU-YcGGI1x4tAWQ,1067337,6080,187
UCjk0vVUUPGYBajmRCvuEg7A,4104557,20200,239
UCkWmrcxT44glFajscYyocyA,724204,1540,585
UCkHgegL2XiXSlwY5zeCKKyg,23729823,156000,343
UCl7JbjcuAaAJYEX5K416zGA,891681,3620,494
UClFPdTOI8x3pR8qwcpAa_vA,100686569,115000,3825
UCj5s6_arfPZZC5z_PQr4-1Q,3467,77,123
UCjoNsHD6hXxCNiisSZjdlLA,22000812,241000,545
UCl5OV4RspER5k9L-H8KSh-g,1486211,3620,536
UCl97rZ2Tc7KV9lktmmHNFDQ,52974240,245000,876
UCjDxWE1rRFbK58MjdwOMlEg,922280,6760,243
UCmKtn_HvpfbTu3QV4lhJIMw,39930796,95500,810
UCohqjDGw0sKlUha-eV1J0hQ,68552576,198000,4490
UCp-kwKlknwsPu4diieeFz1A,230764310,176000,68
UCobUtCEz0jFyVF8scLHeCCw,15080,174,105
UCoi3Uk6JtP9QgA5BRwnh6NQ,36193478,138000,380
UCnG7PubXlvPFPe5r91tsRng,11254697,96800,338
UCnnlCQ99V2PeqLYVPBOXFiQ,355946736,654000,994
UCnur_SuaLXoEnFROAlkMIWw,767702,1430,96
UCnzlra6pYIWpnEYMf6AnTBg,11974,53,43
UCnLdHOuue5i1O7TsH6oh07w,1662955,38200,782
UCns23Tm8GMCIp02b75DmQmA,176668,380,149
UCpKhp5Ojv0Xq0iGWZpPVuzQ,2197835,4970,278
UCq0S56fxRvhqxDmbe86mTIg,32439,150,16
UCqfCIG1BUen49PJ7HSAjNcw,195076,1040,34
UCr8ALiXqkAMSGTOcxkaambQ,269781,796,112
UCp2QdUlQEFRu12qq76uV7aA,973519,2960,583
UCpyubr_j_njte9AzuNgR7_w,197247,1750,1489
UCpfR9ZRu4dSSvwyIZS_g2Qg,2912006,2930,56
UCqh8w-GY6v0vgwIn_iWt87A,20524727,104000,511
UCr6JcgG9eskEzL-k6TtL9EQ,233310639,1110000,1073
UCptwuAv0XQHo1OQUSaO6NHw,110092289,498000,480
UCpw8qaRtFT45jjgcsp8OP1A,919495,4690,199
UCpsoJVVPRUL1KKeSFg4XZRQ,17819331,89000,761
UCrp_UI8XtuYfpiqluWLD7Lw,611116214,1090000,53801
UCt2lNzrQbj0rthZr7OX5C8A,3749237,18700,348
UCsW36751Gy-EAbHQwe9WBNw,306525713,660000,4198
UCtYJT2feifBiVsxSC1S1Jwg,18392265,114000,204
UCrs2S-Ilj6R6qhhXCiV5hsQ,1056793,7670,50
UCrxl5NFcu5tDAY92spKVbgw,51533749,382000,993
UCtVGGeUqfVHOK4Q6nAwYO3g,151223204,670000,1835
UCt4sn2OvEy1wJ5xrk1Q3vLg,1091140,2230,210
UCt9enutb1uwBrr24vQ11l1g,2484557,8980,1641
UCtVRqyK1SGKqOlER5-mnKZQ,119576093,284000,3143
UCr9QWb5RKLfaunjKHJZAdQQ,2962389,25800,1967
UCsKCLj_pS8VQtBWB1c6Mnpw,1921,8,27
UCtNJVbjFwNKsBjxrBKx7knQ,344792,69,42
UCvXVRAOHMwOKAh6OJCMpYBA,5376534,36100,210
UCwaHPELsNDP51HFqJlyLU-w,7500689,33800,201
UCwgP40E6FHIqB2eBoJk5AfQ,18788516,59500,1038
UCvffIPswBAz2PcxNK7k5bpg,320142605,301000,509
UCwY9B5_8QDGP8niZhBtTh8w,60644861,222000,15558
UCuK94XF8LosyJ38_Xr_VXLg,380879,1470,477
UCuyhL62Zphr3_WqvgSY6MxA,7365,62,65
UCtwEcI-GxMLF5M1pSGSdULw,32177704,32300,2303
UCvHXb6rOwrHTEOlojjOlYrA,8715,53,140
UCvhnYODy6WQ0mw_zi3V1h0g,27102940,125000,1369
UCttspZesZIDEwwpVIgoZtWQ,8360338702,23200000,185181
UCzSZPWtTRA4G946XRAn2XLQ,66412,155,34
UCxspNrAzV28nA0f76hbn5eA,32600954,135000,1783
UCxsk7hqE_CwZWGEJEkGanbA,447596263,2690000,3262
UCyl9AqHAje-UxCj1l6mj17A,3094,22,17
UCyfaTGs9nEv5K4EPwHNh7Gw,274692066,1230000,2557
UCymYq4Piq0BrhnM18aQzTlg,90425730,290000,2127
UCzIO0iX4yKW2P4NkmmKq1PA,31136812,127000,827
UCzlXf-yUIaOpOjEjPrOO9TA,216034385,963000,720
UCwyewfrxW7c8rMHbOvw9_Lw,10417740,33700,666
UCxg82hgzVdZDKHow506UqDw,527251,1780,383
UCx5e1u7BX0aKwEj3sdYXdXg,117032981,591000,2603
UCzoJdkUvBF2FvJYNAy7huoQ,59670,269,129
UCztLyc4b7vXy_ui-_BGdMRQ,1788255,9200,1488
