videoId,videoViewCount,likeCount,dislikeCount,commentCount
VeMfGpcD0xs,12043,156,37,80
VqvqdAoPkNQ,53049,870,48,275
Vrg3bndWtWI,16313,391,28,125
VxPUXRUYshU,129475,5980,183,895
W4jvm1rSXEQ,107678,2016,137,334
WG9gog0VywE,88665,3568,321,1141
WOy303gYo-A,41532,376,109,64
WXPdlWLQ5PY,120885,2869,52,517
WXf1iLnAniw,18056,1559,37,473
WfjgpcWCfWk,106421,7666,177,1010
WsZV-usiBnI,269257,8549,761,875
XNQYhdCiZug,52372,3373,72,436
XOtLfNO18Ws,40230,2664,285,671
XSTI6rC2DDk,8181,1163,117,235
Xh49Nto6qLo,468894,10765,370,1475
Y3wQxh4sQxc,20754,73,5,143
Y68sN0urIcY,88045,3875,64,564
YM59KURQHq8,20450,561,9,129
YQlP9I7FBdM,213645,18693,363,1733
YRpFktvTO0w,394483,3761,733,2696
YVsqpsf3BCk,217208,5107,864,1015
YbbeQyKg4No,83338,3644,54,357
YeCgdwUf5-w,56597,3603,427,383
Yj4PHRL9Ja8,126922,10648,922,1657
YkGNlVfQvNs,140319,2514,227,563
YofkHyuqoYI,69201,3620,146,502
Yr_FDVqawV4,13350,245,29,77
YuDwOlT1bvk,136122,1077,97,260
Yy2t3TP_3Ic,21897,1367,55,350
ZPM_fVMDxYQ,94842,4083,199,727
ZTUk79oTT4I,39528,2796,266,761
Zet16NGoUWc,96177,256,14,114
ZrP_gMXGXiU,108762,12291,256,985
_CuesRl4drU,287444,13339,396,2038
_FjUYOmEwKQ,26084,2346,44,580
_HyMtf2LPnA,104218,5035,2606,1511
_PZsf__wr9U,50636,819,61,141
_v1dfZJoXsE,51717,1296,71,472
a-qOlYANero,24270,1475,38,339
aVAI8uuWuAo,30204,777,35,127
aoefZOW3Qt0,14554,492,28,258
b1rguECjPa0,80899,4831,510,1157
b4F9dm560ok,35669,2043,122,459
bAoGSbgghI8,32351,1431,42,247
bEjqJHbw2ZI,53740,2974,126,416
bPZjmSHUWe8,19947,878,24,80
bjrQMOrwv9U,33118,2270,130,586
bmd3kQkzoVQ,35673,1138,74,474
bmtGIbHjADw,28966,153,53,80
bo5Kji-RNbM,128216,4484,437,2398
bqZuoAq0sT0,142650,8042,388,1011
bsqO6mfRhuc,129197,12296,337,1534
cDl2OGGAoBQ,53798,2997,190,1219
cFcWL4W34QY,572113,33555,1156,2098
cTVfEnuYp5Y,100698,4512,392,143
cTef7nq5Okk,118647,5063,197,851
cxfisL2wef4,346052,1137,91,241
czSJxQ9O-BA,416290,17066,547,1722
dQldgaMtdNg,45067,3870,254,310
dVwL3U2wiV0,95785,5842,179,606
d_tgonMLGx0,324867,13647,240,1531
dy9Xj6XQsWc,41141,410,28,116
e2r_t0PWTEk,210062,7544,189,1136
eA_-AsrdrW8,262121,2166,589,1298
er2XBLJL9K0,47925,752,95,417
ewXtTLuc5dE,14235,115,2,23
fX6mCi4J3MM,17472,1427,157,604
fYtJWIxt3-M,581365,32186,903,2455
faD3LeR8twU,20902,710,95,204
fcm1eq49n9w,33452,426,19,131
fnCPp00_ITM,124579,9864,467,1789
frzbboh194w,340831,15710,659,1833
fwwhKV7dqFw,56812,7528,134,506
fyArCzlmiKM,87317,6749,509,452
g-pygDqwOGI,28889,1641,72,942
g9XgzbYGoVw,140729,3168,248,1130
gCzyB-8RetU,53529,4430,313,356
goNBFfHCoT8,15968,1841,37,384
h-6BgRPsPXQ,59672,2233,83,181
h0lb1IVrp_E,23702,1836,119,937
hC_vox-M_Zg,50253,3487,96,950
hFiDtRKdrzg,198368,6504,464,1350
hnaF6dWWmf4,29227,370,64,226
hygDmogbjc4,15497,1774,85,366
i22be86QFmQ,41744,1888,1222,1089
i49pzX906Yk,211372,15615,333,3418
iFRYRow5GSg,55688,5986,112,984
iR6dB59iKwM,83410,1659,74,679
iY9AvAjCus8,35088,2089,216,680
i_-e01faXno,345773,9391,381,191
iavjD0ZDWsU,192508,3547,385,886
ienCATDCYuM,99654,3213,62,548
iiJ7lOnf6uQ,324534,27368,1570,5352
imaI5pJjB4o,22575,3087,63,344
iyxZiqMxuSY,67782,2606,179,125
j2EZLb2ZMO8,55925,4863,341,1464
jGZzpr4BtAM,514394,12500,790,4125
jGf1e09odaY,22345,1840,180,497
jHb0v5VmwvE,71409,5028,183,548
