videoId,videoViewCount,likeCount,dislikeCount,commentCount
_OjOkdKh_VI,91414,1139,61,190
_Py0uktxJu8,14434,427,26,86
_Zgq_XnKM88,2,0,0,0
_tFuipjajvk,44012,320,45,44
aX2R-ktN-qo,18071,561,13,92
aa_PXUC5VGU,27604,368,9,45
agUoe4fZtqs,33496,261,19,21
ajJPzuLX-GI,128538,1228,672,416
akOuOMipWZM,2,0,0,0
an7sJ9cIdNU,39,0,1,0
atmD_fprw3g,0,0,0,0
avDXxNw7HPk,80,18,0,2
b0ZEg3RBM-c,22718,757,24,139
bDRWY9Agw_Q,76618,1250,112,188
bDkFI1Lyaz8,91223,2024,41,230
bImpRHrY5dA,73,1,0,0
bMnzsg0SSe4,58553,413,82,99
bNAOabRe_gU,245963,4587,179,345
bQGwd4bMfho,139094,2998,77,261
bScoBRXzfSQ,10279,157,5,36
bfTmyzYJJdA,6269,280,5,48
c-P2Cjp1X2g,72239,1438,15,44
cFI20NiJyUg,19686,593,16,26
cMfZa2BLEXY,23331,1708,28,137
cN7H4XEt1cg,19992,70,14,6
cPQtfJU5rMQ,45768,330,53,45
cQ6otH6g1UM,86603,518,31,81
cRfBec3oV1o,754,40,0,11
cTnh45NOy0Q,605,58,0,43
c_ZQMyehCcY,35363,884,119,234
cmH4YXWA0Sc,42382,505,39,42
coflQu2UYfc,44808,853,77,102
cr8AGVgPMmg,13390,449,8,84
cvpq3noPd-c,57582,2257,64,147
cvuH-ff0T9c,8035,666,23,39
cy0r-jAlr1w,596467,12513,1021,967
d-2VAG9FdUA,16595,86,34,23
dAB2Lza7lmE,55654,685,49,159
dAzaLv7h9Gw,224382,8121,791,829
dB_-DstDFB0,48220,608,29,96
dDGVI_U0w_A,160582,1932,494,323
dZ7upyEIGE0,32069,1009,22,113
dbTjoeUQD5A,374,7,5,1
dmaioTs0NH8,471452,8007,260,983
dol2wBYnzlE,14635,210,16,16
e1yzuBTUM7U,117805,2981,73,287
eC-pzorUvyY,30736,895,15,293
eC8DYRtLCW0,329537,6557,132,628
eNGttjZSuMI,70008,543,101,89
eShF-PFQfAk,138428,1405,77,159
eTW5I8LCNsA,68937,1244,37,68
eW_X-Mtidig,210196,15645,382,1006
ec2wIP64eoI,142376,3758,276,513
ed1Ntp0m2II,184533,2688,87,386
emHyQNfQKaw,767444,21079,639,2028
eyqzclqNIkU,97952,429,70,67
f11FAHfpjwA,20646,319,28,82
fCrxdNXvru4,24904,373,7,22
fL3uBPMDpos,48051,86,22,4
fXCHHxqnfW4,82018,1560,47,187
faXJU4Sdvbs,8624,193,11,30
fnXGvS9i3hI,99593,939,37,165
fthbbLAleok,45591,649,46,110
g7_GaVQb4S8,241260,7701,321,519
gKtGkmq3gzE,2,0,0,0
gKuCJ248EFo,35792,1132,100,172
gQ9-Lh0_WNg,166606,1782,132,274
gs3yYvFuJ2E,334334,4293,141,384
hMk7wnybXLM,289933,7837,275,770
hZhLyi1t2s0,45967,536,33,74
ho92vXVK_7c,106303,864,42,125
hsGLMAquEaY,158289,4950,193,532
ht39-cbvoCI,25375,530,37,75
iD-U_Ngqzyg,60146,959,65,157
iRJyV4Bc_Ww,21402,339,59,131
iWVwhC_8aLY,554370,9139,192,671
icQDJdo_sQE,68565,1036,58,192
itVi0ksU_jw,158019,3188,69,329
ixrC6qtMEjE,153150,2288,1244,1015
j4jUVXjFv08,68899,598,44,92
jG-A7XSomE8,509,11,2,1
jTkgBspM0-k,15356,683,10,215
jZSicAMikks,207814,3189,213,560
jZziwZ8ENCw,61996,610,29,149
jhbjwjAD7mg,0,0,0,0
jikEh9acOIE,74821,2091,32,114
jlod02XZ_HM,72636,670,31,85
jykMa8rsVs8,30828,238,8,13
jyoJrWrI2kg,129800,1902,290,390
k7Erx2hogxs,4383,76,8,25
kAJ-OvfRnL4,8850,451,48,67
kDczwlW7buk,194401,5860,176,827
kQvR9Lw7E8E,21807,1721,90,176
kSppBK98Ios,633107,61736,2279,6528
kTJ_qYQ9-e4,188911,921,200,156
kaA75XrkyNk,11493,52,2,14
kkzmdUy0Bc8,25894,1044,37,118
kp4Acofumyg,620591,13624,231,1340
lDvHdA_oCVE,541055,11890,336,1127
lOx2lBWEEoQ,37200,94,34,25
lvCbk9Izswo,69199,918,52,139
lwsu6lN5M8k,116730,1020,11,26
mAsp7a5uUQI,870094,10958,306,830
mTIiWO6ozEU,117302,1228,70,165
mgJIzGyAWEU,20011,319,13,42
n0AjgOYmF94,10309,357,9,20
n6JnuhbKbNU,51852,449,237,121
n8n05oYQzUY,336119,3866,130,265
nAowV64-Oro,195198,2926,91,346
nG6UPWX1a5k,5607,68,19,19
nG7Ik_HGpuo,88107,975,38,73
nGTbaR1PaW4,123,0,0,0
nRAWXnY_UEA,49628,598,12,123
nbsUH-g6e90,57955,494,81,135
ncPtUYrka-w,18,3,0,0
ng5vZgZyqFY,17206,434,42,57
nhpsJHdgi8M,140450,2873,93,721
nn1-0yB4h0c,44832,1171,35,131
o-y6n82MSMM,206946,4751,157,484
o0KFz8dilGI,224126,5267,229,893
oBkY9eHCQLA,741527,1015,63,179
oEr5iDYlgEM,72992,1645,258,248
ocWdY7hdCG8,13173,128,14,23
ohYAYQA4ATM,896468,10415,441,1717
oip7pyKZOyE,765954,28244,3537,2918
omu82EAGFe4,192117,1797,70,163
oyAtu3sJU3w,139588,1328,51,146
p09dcpmcMG8,281459,8342,315,651
p2Koce7EtCc,25010,757,21,76
pCN_MWw5JtY,43,2,0,0
pIvEsyAB0iM,54844,722,23,93
pJ8uhloX1p0,83,6,1,0
pZgEkgc1-54,47174,727,5,47
pdHBGbdZ7vY,10607,185,15,81
pxLf-hJZ9oY,24182,1490,33,200
q5eUM1cL4V8,1,0,0,0
qeEfHuBUdb8,75228,1518,58,283
qgm4RaVUMfE,404459,4689,147,425
r32-tV3EWbw,17078,143,25,81
r5CwczBa1Mk,203935,705,136,78
r6q5tGDNZPQ,265445,1788,64,109
rB41Z_cVjP4,28269,500,19,121
rXyjAxMIulo,219288,9132,274,1019
rsFFEVEPsfs,7685,150,15,39
s2Kmd8Uu-YQ,658443,3944,286,371
s2k8y6s-IfA,301289,7964,189,429
sIJz3-hx86o,13847,298,6,14
sPUYfBJaJ14,29729,226,9,36
sQRiGyP_2Bc,130753,1429,320,279
sUdV3fB3L8k,459852,6605,298,839
sjLVH3W4YzI,218125,5233,159,638
ssYd8raw0vc,18482,329,8,64
sziTDnTWWgk,223650,5095,295,831
t2KFX1-5Bk4,27698,156,17,22
t8DPoppNAwQ,90579,2450,88,125
tAhUl3uITzM,52689,1117,95,171
tDIMg3K_zbw,91841,556,50,113
tNpWryqlONk,38030,651,27,96
tSSnBlyhau4,326583,3127,101,368
thu3p7Wu7gg,15882,262,15,23
tpmt4ss62mU,72942,4,1,0
u6fYJ-7QDW0,0,0,0,0
u7jo91fzK1M,515819,11620,629,562
uAZZZ35vb2I,387183,1764,74,309
uBi0G7gtzKQ,476951,7859,411,635
uGmHD0auaoA,151442,1867,311,374
uI23RItDDDg,250816,5712,98,776
uPAg5xcnaTg,201067,6270,203,412
uSsLfya29Bw,92402,2032,136,177
uT6VC1FCqpA,67920,1661,40,148
uXTIIttuRZo,507,34,3,3
uZ2Az3EYrlc,42787,1121,62,217
ubE3i7qDD2o,33529,1031,11,57
udW1POjpl2o,75241,775,70,154
udu6reeAwoM,350,5,2,6
uh_3tt6tAiY,12002,59,9,17
ui-1xkQsG9I,0,0,0,0
ui0UcUteN5I,20588,223,4,11
ujLX6qO1R90,433226,3561,258,691
utLYy1BIY-I,9246,336,51,80
v-3u_Z3zemg,69949,654,69,30
vD0LL9bYC18,214957,2882,148,324
vHm6m_ovtPk,9371,318,8,35
vP1_yZ7PTNw,106584,2099,66,205
vc7QJeL1VIs,94468,3491,102,356
vfj6plIApxc,47272,422,38,115
vhm2sBoeHjs,37454,292,139,34
w1B8WBbO6kY,87686,3209,56,206
w3MeHOFFmPA,22025,106,19,49
wEWqOnQtBiw,234628,1658,79,78
wGeIh_BtBVY,201410,6157,166,326
wPK-7zTSuzo,31372,1152,44,170
wViDsUJtCG4,37709,106,61,32
x5Fw_evx-N8,74277,769,116,129
x9Bqn9cqyrg,92801,1730,65,184
xAI6yIZI3rg,497453,5452,156,576
xLm0wpIMTuQ,37521,391,41,38
xU2wWd3z62A,52488,730,40,92
xpm4EvYfMHI,145377,1155,156,190
y0uP4qRkUEc,44834,296,476,224
ySOvXwGshNA,101693,1571,96,235
ygzwnLCngz8,29531,55,116,54
yhLcApSKcvY,338719,5471,675,428
yq0Nd-rArrE,140229,1296,136,143
yv4hOpco-QI,153262,4815,119,443
ywEPncoIS2A,13641,294,9,31
yyaKUhQ1SYA,165472,3414,122,2187
yyd3N54OjEE,143512,1010,27,135
yzFLqoAXqe0,30422,726,18,209
yzgeqGymvcg,49228,209,166,23
zDUVbaLsH7k,19,1,0,0
zHky9TCfT68,586555,10422,581,992
zM5MzYimAY0,114709,1443,38,144
zQDoN4ZwM-k,52827,512,28,88
zXYiPR1hk2o,76876,2659,103,286
zXpb9X8kcRM,145896,1689,57,262
zZ-sstNtOwk,143055,1920,45,312
z_ViWn3WQ68,107631,2670,157,201
zdkCaYldTDc,26643,134,41,18
zvT0qmmCcQE,54537,1162,119,302
zzFvgQ7SHcg,60326,753,27,88
