channelId,channelViewCount,subscriberCount,videoCount
UCKjeFmN8nDvv9av_W6Hpxrw,47654372,91100,6003
UCMTkC2dA25yFsmtaevpYWfg,18582836,99100,225
UCJy0lX8ThZ7lCtst7JnegWQ,387833886,2110000,1432
UCOGNyvtgStVA88tAhoCMYGw,56117728,175000,4112
UCO2WJZKQoDW4Te6NHx4KfTg,691071885,3120000,2908
UCQ50DkKcZ1pIUSZzgdgUqMQ,232049,519,109
UCO-1p4wZGeKmOlpFEzYTKLw,107712388,1050000,1214
UCPgobiJwXLTYC0wafp29XYQ,138003766,867000,2620
UCNgr4g9AqhEWeSKTlyxnrDg,92729714,321000,1567
UCObO2-FdrU7s75P1GU35vgw,16996727,92700,934
UCOhHO2ICt0ti9KAh-QHvttQ,2372456884,20200000,3438
UCNs_WcR2zeYjQfxP8AlvjcQ,3298752,16900,175
UCOmcA3f_RrH6b9NmcNa4tdg,1288390838,2890000,19961
UCNz5n8PoSGYSwkOH_SMnl2A,222189003,1000000,2221
UCQSpnDG3YsFNf5-qHocF-WQ,324749725,2590000,823
UCO_vmeInQm5Z6dEZ6R5Kk0A,731552085,1790000,7328
UCNgBXwadunmKRt0TksSFaqw,24561239,205000,239
UCOwj40LV2WWlaUjOHjm8zoA,3302736,12500,212
UCRP4EhX1Op-jL7D87PB3qhQ,424947253,2500000,511
UCQbBGvRw9FRunmIdX-OSkEw,23054892,162000,1330
UCRfgHb3W-Nb7uvdX85Bw0AQ,12501719,95500,303
UCSOpcUkE-is7u7c4AkLgqTw,161327429,1050000,413
UCTOAKgwfqqCbOytF3RNGGVw,61362311,405000,972
UCRh4S8oSS0oqGu5hFNXeL5Q,2960536,9660,119
UCS261lQDXjMvc8Jck-2CQEg,79388968,725000,511
UCRR5y0nLDiUt35DQkjyk8qA,10416,30,20
UCRAiOXkZJeHv2Vr7odaHxCA,69104898,635000,530
UCSpU8Y1aoqBSAwh8DBpiM9A,183453646,650000,3404
UCSlW1Bk56LLd3PUPlhP65lg,6387710,136000,106
UCT8ny3aoHGFPILpCsFuEq9A,122252015,540000,1460
UCRevYqA7N-NrSCGSm5k-KlA,133703620,648000,439
UCQWeDEwQruA_CcyR08bIE9g,206618847,811000,771
UCTDMc8NAYQZ5WiOhwH1Zr4w,15906646,71400,105
UCR0AnNR7sViH3TWMJl5jyxw,558465736,1580000,4505
UCVYamHliCI9rw1tHR1xbkfw,554049439,3150000,551
UCVLN0tY51ewH44wUtx3YZTA,99968757,421000,830
UCVYgVTS8BhRTo1_zb20uctg,900662,7820,109
UCTqMx8l2TtdZ7_1A40qrFiQ,608028726,1520000,4312
UCUT9pQQGw4ZEpv5hqrv-bZw,4499532,26200,277
UCTnRxVUPssiL7H29ON07t_Q,606190011,331000,961
UCVLZmDKeT-mV4H3ToYXIFYg,1111271289,3280000,3738
UCVPz_nauEJpqPxxvYiOpCHQ,862365217,1830000,2358
UCVJMlu9ObMGjDBkpTZkwpRg,114393395,1530000,333
UCTd08bYLVmO6sMR0ftRltuQ,8791067,146000,297
UCVen1n2gOCy-RxC_k0M4P8w,6868303,13900,1341
UCUrYBZGlEOSD1_ds_HcNd6A,217882289,763000,3041
UCTe0tmOIdIOvK_bZKmxghWg,140657,832,41
UCV_S2S-Zs8LeuJxK-T3RQQg,427834416,1610000,584
UCU9heILIb402P-STGRZVghA,182426,3600,58
UCToArA-nBRAgJq08fbQ0JgA,2653382,18500,83
UCWDmj-ZSq80vmPbjYnxNb8g,131512,1800,34
UCY604V3ytYXdNTAxJbdfznA,4711828,116000,356
UCX6S71YiSkrEnJ_zcIKaI9g,678299,15200,106
UCXeBejAs0cIw4a3UFy1SuIg,83361446,148000,2417
UCYLnawaM-36HncBBUeWrlGA,16342706,122000,295
UCXk9Voo5cAfoYbnXjrNZhVw,436647763,3600000,1191
UCVqQPBPNpFu09xeoqVTFxfA,23748205,48000,489
UCWJkHaP6iClKapmtJXBniPw,23892566,161000,300
UCWsEZ9v1KC8b5VYjYbEewJA,237868550,627000,1848
UCW6J17hZ_Vgr6cQgd_kHt5A,267527157,830000,1667
UCY1vACRSJjxM168w0MALuVg,1070457,16600,143
UCY_5y5X34AxL_uWTPNndxog,174602644,611000,1768
