channelId,channelViewCount,subscriberCount,videoCount
UC_9H4QOc7C9Dz1nQaQL-24Q,127197770,874000,501
UCXk9Voo5cAfoYbnXjrNZhVw,436656891,3600000,1191
UCaDBRJTQhIg_QhCkW7SxWGQ,136821308,646000,1248
UCaprYODHt9TUjx1pVkxVQvw,15652967,54900,581
UCaCGJ-5IiUYIDzmM_p5bD2Q,962082,6960,70
UC_fU5iIiKYbJpxl_Ptfg9ng,9275649,15600,432
UC_TdF-rtQ8N53wHNbknPxkA,36937196,206000,546
UCaHolOYkfcTdC0vTFAywzXw,1853076,14300,261
UC_HLK-ksslL-Z_2wiIZDlMg,5320070,54400,229
UCaPa78XJgS-BrTxsVYHPA6A,84188626,424000,589
UCaSailpNaZmqpvXxFVjhBRQ,2000706,14100,227
UCaFGDBmGK_jw66u3av2Ysjw,103458466,374000,831
UCaQSlfXVJAOE7wJYSIfOM9g,46080220,240000,2408
UCakfAb-PAFc-dIofYsUETGA,26999012,523000,304
UCa5GwGk-purNFcEZITtxXwA,3707052,85700,65
UC_uvNJNLvhep7xJ1XGVWDIg,11307989,67800,651
UCeNM2cr0tcisyZ15OtsNldg,142558260,912000,2113
UCeBvknmeICjDKGNZnaKg5kw,45774844,143000,956
UCeAB8_SpJPf-xLP4VqHk6TQ,46537604,153000,529
UCaybrunQi8xWgPMgv1AYBHw,118628624,705000,789
UCbpFYIJJnJ1Yh2uF8ZE3t8g,31704232,168000,366
UCeIXqlU6qV3cE8Y9DVqroUA,17406920,167000,198
UCbJDEjEZWH2lposvvmEaO9g,1939928,39200,196
UCey_c7U86mJGz1VJWH5CYPA,1240288004,6800000,1981
UCf-DN6QjyyEbhuMWCoXdXQQ,11019509,63300,419
UCf4pkVHnnWTqUbjxZgFzvfw,182191725,584000,850
UCb5mexXJSVrBtb568EQyMCA,278186,3670,76
UCc0_OX4mqSoRecj3IgJTLtg,21437837,219000,637
UCbu5nxUSNWF84sOhKPGLWvg,1509696,19200,79
UChYs-_zjKRYhdMddjx-NPLw,56031532,458000,348
UCg0vuSE0fBF_NvodyYhMcWg,324545,4280,59
UCgl4mMudw205_I9_jQvG5eA,89247361,695000,1183
UCgoc_O65zZSZDQyTg_r-FRA,184087,304,22
UChaq1vl0Rqm3D3fu1X1e08A,807192,2600,49
UCgj9lpc82TcyZHoiCCuLO7w,174225,1100,445
UCfXeL9xDdH2NjavEoRGsVKQ,77935,2130,30
UCheoCqHDwPcfS9Jrgz8siQw,166971954,1440000,1385
UCfuwnVrJuKnqb-2hQZbctsQ,288031,2690,78
UCfMgDw34gQ2cu2GfLAjMUjA,478848,6130,133
UCiAgeB5c0ypqHYqAfBEjmyw,18627358,186000,591
UCibISIUAQA-V4tyoHU5nilw,36230278,164000,566
UCgFFugJ3sd7fX-5uRwFdOJA,5159296,91700,74
UCjAzYrP8_mWt3yEltJ1KrdA,1312187,22800,106
UCk4NLOpIccgbW4nrec2lEsA,48334337,1120000,178
UCmsxFRm1zRgueucG2Pc9Kzg,50149696,205000,616
UCmKtn_HvpfbTu3QV4lhJIMw,39930796,95500,810
UCj34AOIMl_k1fF7hcBkD_dw,2086071986,8360000,1736
UCkSqEoAsHyojDwgzhOfZYkw,26727856,369000,186
UCm0dw7RiKLAxLiI-ZQWbr_g,6906323,39500,166
UCmLo7ab5A3vnzPyiZH3y7nw,8512573,86800,207
UCmPxUduEw4oLFvzidCaRuTg,85214261,468000,1073
UCip1RVSGWtkukxd0Am1NiRQ,78482149,265000,1336
UCmaygOAkZxDzrkLADrhM5wg,579180,15000,29
UClDUBCkfg3IFFZSpQFR9tmg,10045842,91400,205
UCl2mFZoRqjw_ELax4Yisf6w,238581745,1350000,1935
UCm0J5jih__-zQsQbynsAOkQ,479040,403,41
UCne_fJx373nlWH8ZuEpW4zQ,699631,3070,167
UCovADuA7KBuMFORurTzL86A,68054564,422000,442
UCn1S7HIrehYHNRqV4uWCxHw,8637194,70700,243
UCoedKZCk635McOcL3QG5IeA,3533439,34300,72
UCnJSOADExesS_6CboP3dtVw,301367702,791000,732
UCo1FVPnmwb4UZq-L_bVuwMg,44081291,176000,853
UCoOae5nYA7VqaXzerajD0lg,79698628,1260000,319
UCoYKERbApSTUMOeqdAZ_igA,304790,7680,31
UCoiEtD4v1qMAqHV5MDI5Qpg,34219731,303000,220
UCnvENHia-d6ZxYFpxViKV6Q,635472,3250,78
UCohqjDGw0sKlUha-eV1J0hQ,68552576,198000,4490
UCnLKb1ii_ESTp7WHtLKY4zw,44383909,746000,888
UCoi3Uk6JtP9QgA5BRwnh6NQ,36193478,138000,380
UCnRNy8j1mhhR-gl3HpWDV-Q,53339085,172000,919
UCptc7b3jk_PtbpLLeZojRZA,572736,23900,22
UCoyoYGVhKzfs1vCgAGoaOuw,1821331,30300,120
UCpPswAyGzdRwWmiW5oTNnvA,12744806,136000,290
UCr6JcgG9eskEzL-k6TtL9EQ,233310639,1110000,1073
UCptwuAv0XQHo1OQUSaO6NHw,110092289,498000,480
UCqIOiAEXQzcEVqMVP3AnnNw,779527,4640,144
UCqvULRRboZeXVezSm_XduLQ,40946387,251000,569
UCpzx9sMpCwKP_xTwoYZx7lA,74365668,263000,2390
UCroOT-1VArxyMLDtYx0TRgA,75596,189,21
UCsH9Bdh1KtBYE52FFQRdGRg,205026,1890,43
UCsbSEW758I5Uow-5cCMUSow,139158796,571000,2389
UCsTcErHg8oDvUnTzoqsYeNw,3907599219,17600000,1869
UCpZy-Hfqcxf-R7nQzlv9Bvw,188533672,624000,1135
UCtQhYOcTmYAf9OKa0ICW5GQ,2811889,16600,275
UCtVRqyK1SGKqOlER5-mnKZQ,119576093,284000,3143
UCt7sv-NKh44rHAEb-qCCxvA,2190672130,9790000,2503
UCt3cxs-9kL1JvyqaTunbRUw,557350,4350,21
UCuQ7s6G50qzqgDbQB6qKDDw,6080080,28400,244
UCtFUJKqP_HSNxP2BW0drpFw,6747606,44200,146
UCtWfZ_xPmCjm1vdbWYeHmmQ,4087442,8230,284
UCun2qqzZOOVcuW9hZhaDxmQ,3895615,47700,173
UCuGDF-KoUk2SmZj1bM5M5VA,3927303,56800,128
UCtnuEGVHoveuHQ5joITxQPA,51528998,884000,314
UCtHm9ai5zSb-yfRnnUBopAg,8920812,100000,68
UCst-F1upPxpie6i_jA6vpRw,115575677,1300000,428
UCvb_3WrGri7dqKP2j-EvcDA,65632430,337000,989
UCwGX2cE21VPBEJ49hcprP9w,241518908,1220000,2404
UCwwNbCFZ6rAmJZvB3e0EHcA,2671928,22000,146
UCxfg5YAiA5oglj8Y8G6vCtw,83100193,311000,825
UCxR3l8_ZzI2PMG4ajG7ouRw,8373040,75700,440
UCvJ8leyn7YWgqmbmw1R5ZVg,195423055,551000,3115
UCxE78QWWRGsgV4v-vZHErog,21717951,112000,403
UCvb3RNlk-lyWytFhIt7v_Gw,81985,299,29
UCvHUWsOCZkikC_M-Zn9VAKw,4281420,19000,105
UCxg8tC0Ng0T6xizqsPWnV7g,30552629,151000,407
UCxQKHvKbmSzGMvUrVtJYnUA,13168563,134000,656
UCxqhUyZeCyL-2F94z-nCysQ,17100046,64600,465
UCvC74quYgDx4BeF2vUhUmyA,458098,5070,165
UCxz7sBKlpcpyCiPwXupRymw,596370063,2510000,2952
UCzokB_rjpKDxsKzoj6NXmAA,994364,25500,35
UCzmwnZ_ZElg6kuE6e5QS4pg,26792471,212000,320
UCz6PEeVLG1TL6jMRTvSLm4g,13438911,96600,194
UCzJjUHizQfPYywqt1mSEMww,14495113,128000,160
UCzH-IRXHeF4jox0P4qBxWAQ,14952224,114000,489
UCzlXf-yUIaOpOjEjPrOO9TA,216034385,963000,720
UCyU3klvsR1C1-bXVg6-iR3w,20348985,170000,274
UCyQobySFx_h9oFwsBV0KGdg,467621274,858000,9787
UCz0zSuukBglV2YwG3_7uKRg,6655438,44700,42
UCzfaZDsef1ZfqcGMR7sNQ-w,87676624,400000,1932
UCzKNSBLJDpzbmbiIwQfVZhQ,2389787,9580,78
UCzNu79N8Lq1wUY52MkhWKSA,491728975,1420000,5829
