videoId,videoViewCount,likeCount,dislikeCount,commentCount
ePFzCMvAeBk,275176,11406,178,1049
eZiBeekBa8k,24032,555,21,150
eouqoIur5c4,337489,5844,439,1495
ewf2vW-898U,10018,269,5,122
f4bJUbXK9-U,8612,252,6,70
f9YNMouMwp0,7238,594,12,143
fIo86lnApzo,4442,132,5,14
fLNwkJMM8ok,37027,1588,83,402
fVRDYeCmoR0,142098,17662,179,1993
feC3LfLOOTA,694,18,4,20
fey4S5j0u40,43,6,0,0
fj8McFL-M5I,4473,204,23,32
ftCoIkNOQnw,5355,81,4,12
g1eElR8wbQU,5707,282,40,58
g7wgTlNuGXA,6944,338,13,53
gT9J2AkWvO8,384863,12545,378,697
gUZ5sQXp7Q0,23,3,0,0
gffxO9jR1b8,6477,68,83,19
ggq5HihbdRw,114501,5833,135,1240
ghL-85xjNsY,6178,94,31,26
gnCE77LD0aM,1289,52,2,17
govwdGSK40s,6237,76,25,22
h4CVsXkeFVU,32937,988,125,172
h4CZCcBEYUg,71054,2190,131,659
hAVAlXyLt68,190397,11015,794,783
hCW9cOQJVoA,5816,113,8,17
hDjQ02QQUeQ,102174,4084,170,536
hHw75tzcbvM,352122,22129,1235,2755
hME3Q1LvFNw,6862,317,21,96
hTZtd2ey3-4,2126,13,8,8
hVTsj66g9bA,206608,7666,274,1708
hYwcglciwXw,53152,1368,80,276
hcPkf2kYta4,53252,1126,61,250
hnU3MOBuzzQ,28041,785,49,91
hoMf04wkwOQ,21,0,0,0
i1wwbkIJmEI,12100,386,17,78
i5PaGL694dI,470,57,1,4
iBlS0zkIrro,28823,2324,35,158
iN13EhmkuU8,85525,1669,185,458
iUh2hiW_ecI,357806,16796,236,1198
iffdJh3JmyQ,5423,153,11,46
inxIiG8lNRI,99636,2414,213,262
iqyitygi8g8,22650,1262,37,428
itbEBhziU_E,52936,2941,167,229
ixZLdVoRiPE,4526,241,7,38
j2mrGJ11OEk,72,8,0,0
j5IWPcIVbK4,341711,21172,438,993
jMmB2-jAQ9g,38,4,0,0
jYoNzjlzHmM,139957,9435,137,848
j_RCmw1UjIA,122312,1554,268,376
jatVIptOFu8,190911,5549,104,462
jdo5ki3lihE,45362,496,23,140
jvy6D1qlgsM,49890,3360,69,263
kIeut9CUCKg,262294,22353,637,1619
kS8ESU1qFNg,26874,401,34,148
kXVfT_0Bsi8,481624,18660,1010,1687
k_ggh7FE0KY,73799,1741,59,510
kaRzesjp828,400435,16962,393,1996
khXUrU84Wdc,136,18,1,0
ks6m_rMlQLo,83421,2535,167,362
l0KWWbwT_6o,9372,394,16,28
lA_B6JrIf4M,22909,423,108,170
lcC_8t2Lwb8,2490,173,2,30
lktPNhglQ5E,116146,1867,379,349
lpb7JC_7i0g,50286,3772,115,711
ltQjnU9tVXU,123601,4328,154,873
mBzTXj6PDjk,40305,657,63,210
mQ7nV9xiyE4,4618,519,18,149
mTWHAXu2Zrs,189930,24208,242,409
mgZt3ggJges,5003,32,1,6
msZ6Es7reIA,39597,2118,46,92
nDvab3B9YJg,3862,62,5,19
nHzx1QE0TTs,77665,4957,118,628
nJtwuibxnWc,148973,2934,243,986
nMRsFzmoJWo,84182,4019,108,897
nOxRdiTSL0I,44,9,0,0
nOzGdM78Wfo,8759,155,15,46
nZKvVrBZKss,3915,293,54,258
nZvTPBypIrk,311,32,0,41
nbKa884dCtI,7745,180,18,34
nrOkbTejgy8,137,6,0,5
o-QkvixsvTM,69676,3439,89,105
o4r0KWOtWo0,124189,4626,459,869
o5nKJaARd3A,299187,13306,552,1295
o6pf988yFSc,442490,6991,1265,1900
oAK14DN-Lg8,118670,8244,319,850
oPy4z7ZunJI,23377,921,36,59
oR7ppKp9XsA,25328,1181,48,198
oVa9Mqq-DYg,234135,29494,386,504
oZEnSN7Lg_g,21215,527,13,124
ocZ25AtuS4A,168432,2366,541,1017
osjpvjhF6hA,162,21,2,11
ouKI5heMy6I,339008,40819,697,669
ozJnG1ar_rM,95732,5520,124,2115
p0oxFnuZeVo,2062,128,2,38
pA_QuOGEqp8,300509,26778,442,1032
pBn-sj_De50,4139,224,12,56
pLqM3ih9U1Q,75282,3176,99,403
pYjuJGsIaZM,704,88,0,3
q7UjosRbOOg,23270,387,26,87
qBWK533YwgY,44,10,0,0
qKUlG04AnL4,121117,2260,99,460
qLxfJHX80po,6269,236,7,71
qbpF3gbb7H4,39386,229,28,55
qd8z3Pe7KWU,456666,20604,1554,2265
qfLpuVIKt3A,608,119,0,58
qosk1EiOvec,219404,11014,185,2739
r5XGR-LNGV4,7087,180,22,106
rCF7loToqdc,98710,6965,397,340
rF3LEy1Tsgk,7992,163,29,42
rHZuB6rtxhE,190438,12692,195,1885
rXsw_VH8zzk,77214,1645,41,178
rbv3dC1NCZs,37385,2440,55,220
rij7QJWBMvc,20934,292,15,66
rlSPxTgtjw0,2491,90,4,71
rm64wSX29JE,8983,545,42,172
rrtQrtGJLXQ,806,86,1,19
s8KmFce3rEk,222904,4446,212,1128
sDJLeQ-fgbg,9467,347,48,97
sEVTNMHbzrA,53,1,0,0
sGzBotqZSoE,101581,10853,206,1118
s_Ds8x7fSMY,242594,7282,420,1565
sgM4a4oPruY,105228,8750,164,655
sk5yi6nbtMI,245960,17561,292,515
snRTrMOI1aI,4093,216,5,44
tB4UldlJPFw,172147,6086,242,1048
t__QwHQgiXM,143115,4376,364,449
tdcc57yV0Do,7285,165,14,121
tlmq5JsTuZg,56130,4088,96,291
uDvmFkMjcmg,6974,147,16,39
uEXgjciuYSk,417599,33863,562,2479
uY3qfxucric,2257,126,20,122
utAZvV9E7AY,253957,5418,363,1130
v6ZQZefpnvs,3907,124,1,28
vXtu2v5g-f0,2510,42,5,38
vcNGV2Kf-Nw,17,2,0,0
voZxR0JD-ss,62715,5393,111,769
vq47YENoaFE,84249,1004,337,165
vsaenNSjclY,152400,3278,332,402
