channelId,channelViewCount,subscriberCount,videoCount
UCiDJtJKMICpb9B1qf7qjEOA,1035108026,5300000,4494
UChNjKomUc1P4v5KfNDfyk4A,38613770,244000,610
UChIs72whgZI9w6d6FhwGGHA,263031621,1220000,2296
UCheoCqHDwPcfS9Jrgz8siQw,168105737,1440000,1388
UCgyqtNWZmIxTx3b6OxTSALw,758610144,3370000,3841
UChUSQzd5mlXo_m3uzeVkzeA,24958434,80100,1136
UCiC38Llz5e3qR6EaQAGlWvw,1067339,9000,392
UChI0q9a-ZcbZh7dAu_-J-hg,91683913,424000,722
UChXHOzuSXAGZSDEWHOEk84g,376125491,1270000,3238
UCiHFS5txB0O7jckRk-oK8XQ,61639898,200000,1640
UCh6-ShfpHYDSCusxZW5EpqA,269,23,11
UCi2CaD9TFF9HfUiaSsI4n1A,14246,30,5
UChQlb1CdktgAt4k7U0TqisQ,114837947,471000,894
UCiLGHnU4sTXWoBLBH7CyGaQ,280539,1040,118
UCiirOC98WR7pT-ft9aPuVng,35089,210,52
UCjMVmz06abZGVdWjd1mAMnQ,67423135,319000,436
UCm9yWjCa1JT6sqVBQ8q-x0Q,71958090,601000,912
UClta2TdTD4ziDLPm0QNsKtg,29877252,216000,1074
UCl8z_UzmnGupRN0ggN0kZCg,74286774,236000,15921
UCjgirfp1BeeM98AxxyKXolA,140730743,329000,1046
UCjoI3m5iiEu4iMjbADY-oBg,84668006,272000,1038
UClHlYAOhmVUZ6DjIPD-hGHQ,33997555,67700,554
UClaMV0oJoDvY8rEa0OoODPg,21045139,78500,2398
UCjdAZv86_vIa4eQA36bACSQ,26395106,41000,5405
UCkIg-8A_-r0OkMxTIYKcn4A,49003097,301000,960
UCjl_lx2ZqnDGOy7YDwLv2sw,14627760,55700,1385
UClFuUQ2pO1ED3BNorWf9huA,107372146,118000,11359
UCmHA3_xm8VoVky1tnRs_kKg,10988057,62100,233
UCkKJuAV2pcrUkQ3eo8aFGbA,41263,1090,82
UCjDyHz5ZsbTQrcgeSQGw8ZA,1727694,7370,847
UCjJUe8JYQgqOxC57jZyVsEg,29691031,135000,1632
UCmeds0MLhjfkjD_5acPnFlQ,175388380,264000,7477
UCoFpRCAsKfWAshvLE1bYzdw,56808790,273000,314
UCoTIpyf8_RGzJ1LPTmvadaA,203602289,764000,2828
UCmKtn_HvpfbTu3QV4lhJIMw,40795766,98000,815
UCnE7O19M6-yzOWlTiSs0jQQ,14765937,52600,1176
UCnnAzRbUm_6mSqyqAJSkc_A,177649808,1510000,1399
UCmTPhoY-bYX2PKU03IKcKcA,21476433,158000,84
UCoIXnB865l9Ex9zs4OIXTdQ,183706953,517000,2646
UCnzOUxyYVYgd0QYwBJJ8Kew,564015,6160,210
UCoRkmoFPzOEriTrjpVmF7LQ,28011,136,5
UCnS0JSBa3WF9yicLF6Sddog,7983731,21800,92
UCn2DAsmLDkCeAEn9sa6xnsg,13178768,159000,810
UCnb3ZPq8-e9qxSgK5AM0kpQ,182947,863,904
UCo-fmkpnj9H5oYgSK1we0Qw,534,6,94
UCnZ7P-Tab_LqLQECgPlW-nw,59933563,117000,4649
UCn4TA_ZZakaElp0OWM4ducg,13487628,35200,855
UCrSRIrzfzKL8hW3gxVCKh_w,1555416,7380,539
UCr613nJgA50o8DUUT00qHvw,87510841,555000,1231
UCodQcUIWz9oYKvhvCZREhTA,518416852,1490000,6519
UCoiEtD4v1qMAqHV5MDI5Qpg,34376626,304000,221
UCpyDd4YbikHZE-DtNGfpdjQ,2119128738,2480000,2384
UCq4d5Kl14cbbS8K15mV-z7g,121209228,1470000,762
UCpguAA4VKBftSU7kcgQl5Iw,62894191,174000,6398
UCr_fwF-n-2_olTYd-m3n32g,180158529,618000,683
UCrJ0SK1IQXJ892-uxmjAKMQ,1400,33,131
UCrUjXTkEw9sJUHcip8duOzw,75022156,262000,2784
