videoId,title,channelId,channelTitle,uploaded
N03lTxBBQhE,Xbox Series S - vale a pena o mais barato da nova geração?,UCGH4Wx-WL10iB4ZAdewkuDw,Adrenaline,2020-11-07T17:48:22Z
zCPigsCrqLg,Major Xbox Series X Upgrade Coming | Why PS5 Games outperform Xbox Series S | X for Next Generation,UCyGYHo1qVIeGq3ZLnSDaEcg,colteastwood,2020-11-18T15:00:03Z
QrM39Sp80MA,Mi XBOX SERIES X ha muerto... | En verdad no se que hacer :c,UCr6U90SjEcVfNbj0UAGRFtA,Expector,2020-11-19T16:00:05Z
o3nGJ84CIm4,Finjo Encontrar Un XBOX SERIES X Para Ver Cuantos Mentirosos Lo Reclaman Y LOS  REÚNO EN PERSONA,UCcrwHnSlK1pwESr6hknupIA,JDaniel,2020-11-14T00:03:46Z
AfG29OGCz54,ОБЗОР Xbox Series X/S: ЗАЧЕМ PlayStation 5?,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-11-05T14:11:58Z
L0n_WLAa8CU,Xbox Series X - O INCRÍVEL Game Pass,UCJAbkIY17zAmCTNQHH0bQoQ,Gameplayrj,2020-11-26T19:00:06Z
RyoUt64IaSU,GECEYARISI TAKİPÇİMİN EVİNE XBOX SERİES X GÖTÜRDÜM ŞOK OLDU!!,UCnmrz900lpZqlxWzN3co2wA,Uras Benlioğlu,2020-11-10T14:01:15Z
oPQerOehjdI,PS5 vs Xbox Series X - Which Is The BETTER Console?,UCA5RGaQc-a8tIX_AqTTmWdw,RGT 85,2020-11-15T17:36:31Z
RR9m7MLDQNo,"ИГРОВЫЕ НОВОСТИ STALKER 2, Проблемы Xbox, гайд PS5, GTA 6 эксклюзив, The Witcher 4 после Cyberpunk",UCVKFZtHLpIO5I9cxKC8FG3Q,XGTV,2020-11-11T16:46:29Z
4VMYpJFGQYM,"Inside Xbox April 2020 Live Show – ft. Grounded, Gears Tactics, more!",UCjBp_7RuDBUYbd1LegWEJ8g,Xbox,2020-04-07T22:17:53Z
CKj6vXPq72U,XBOX Series S Teardown | MVG,UCjFaPUcJU1vwk193mnW_w1w,Modern Vintage Gamer,2020-11-09T12:45:00Z
