videoId,title,channelId,channelTitle,uploaded
IRH5K3HgAw4,ЕСТЬ ЛИ ЖИЗНЬ НА WINDOWS? – МЕСЯЦ С НОУТБУКОМ MICROSOFT SURFACE,UC1qWaT8_iPHSBYgB4T2ltuA,"Ай, Как Просто!",2020-03-25T13:00:22Z
IFN7HG6xh1M,Microsoft Surface Go Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2018-08-04T00:45:00Z
4zSVk8ZrR0k,Microsoft Surface Pro 6 Review: Still the best 2-in-1 tablet,UCzmwnZ_ZElg6kuE6e5QS4pg,Brian Tong,2018-12-29T16:00:00Z
r6q5tGDNZPQ,Getting to Know Surface Dial,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2017-02-15T17:00:04Z
U7i6o8LLqHE,Microsoft Surface Pro 4 - How To Boot From USB Media,UC2Rzju32yQPkQ7oIhmeuLwg,Jarrod'sTech,2016-04-09T22:00:01Z
JSX4fYaAZ_Q,Microsoft Surface Go Review - I like it but not for everyone!,UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2019-01-07T10:21:31Z
P1I1MYsp488,為什麼老外都用這台？開箱給你看 Microsoft Surface Pro 7 真實體驗「Men&#39;s Game玩物誌」,UCmPxUduEw4oLFvzidCaRuTg,Men's Game 玩物誌,2019-11-28T11:00:03Z
X5jwpDzbqdE,[รีวิวก่อนใคร] Microsoft Surface Pro X เด็ดดีไซน์ แถมใส่ซิมได้ ไม่ง้อ Wi-Fi | #beartai,UC5P5NlgQmjinm_M4OCzbOHA,beartai,2020-02-22T04:17:43Z
XBBF4X-frOU,Microsoft&#39;s Surface Dial hands on,UCCjyq_K1Xwfg8Lndy7lKMpA,TechCrunch,2016-10-26T23:35:36Z
EN8ngXP3NMU,Microsoft Surface Duo - Unboxing and First Impressions,UCFfCqe7b9YiDk2ZiAG8UIGA,Flossy Carter,2020-09-11T12:15:42Z
AHo9221oXX0,#แบไต๋ไลฟ์ รีวิวเจาะลึก Microsoft Surface GO,UC5P5NlgQmjinm_M4OCzbOHA,beartai,2018-08-24T12:28:35Z
7559edlsUno,Microsoft Surface Pro 6 Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2018-10-19T01:00:00Z
uI23RItDDDg,Microsoft Surface Book 2 Review,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2017-11-19T01:12:39Z
1mqgRk_UbKQ,Microsoft Surface Pro 7 vs iPad Pro 12.9 - It&#39;s Closer Than Ever!,UCsCex8aMDs2b39TS_49Mpcg,Jonathan Casey,2019-10-24T13:59:33Z
bNAOabRe_gU,Microsoft Surface Headphones hands-on: noise-cancelling and Cortana,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2018-10-03T02:00:02Z
g7_GaVQb4S8,Обзор Microsoft Surface Duo — самый странный телефон,UCDF_NIAEkcAUvzxe1DUzaQA,Rozetked,2020-10-20T13:43:30Z
ZKGVmxXFKzU,Microsoft Surface Pro X Full Review: Absolutely Everything You Need to Know,UC4eWyQxZoDw53wZ_j36SCTw,E.J. Yu,2020-03-28T04:13:05Z
W5iLj0mt1Ec,Microsoft Surface Pro X hands-on: ARM powered Windows,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-10-02T17:49:59Z
Wq5IdjUiCyg,Microsoft Surface Pro 6 - Hands On Review,UC8wXC0ZCfGt3HaVLy_fdTQw,Digital Trends,2018-10-18T12:45:00Z
wEWqOnQtBiw,หนุ่ยตะลุยช้อป Microsoft Surface Book 2 รุ่นใหม่ที่ IT City,UC5P5NlgQmjinm_M4OCzbOHA,beartai,2018-03-15T08:04:42Z
I8omPRVFYeU,Microsoft Surface Laptop 3 (15-inch) review,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2019-11-11T11:00:07Z
dAzaLv7h9Gw,Знакомство с Surface Neo и Surface Duo,UCDF_NIAEkcAUvzxe1DUzaQA,Rozetked,2019-10-04T16:09:42Z
o0KFz8dilGI,Microsoft Surface Duo drops in September for $1399,UC-6OW5aJYBFM33zXQlBKPNA,Engadget,2020-08-12T13:00:25Z
2iFHn1n_1xc,"Microsoft Surface Studio 2 review: better performance, same good looks",UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2018-12-07T14:00:01Z
sziTDnTWWgk,Apple Sheep reviews Microsoft Surface Book 3! MacBook Pro 16 vs Surface Book 3 15,UC3c8H4Tlnm5M6pXsVMGnmNg,Luke Miani,2020-05-29T16:00:35Z
BzCFKIdIfMs,The three best things about the Microsoft Surface Go,UCDC1Pas1aocEA5HBl7jp0ew,PCWorld,2018-08-02T13:00:00Z
rXyjAxMIulo,Microsoft Surface Duo Review!,UCey_c7U86mJGz1VJWH5CYPA,iJustine,2020-09-10T14:05:25Z
NvrS_VvLXgU,Review and Unboxing of the new Microsoft Surface Pen 2017,UCHiH-SyY_Yy7CyHVNzHasHQ,Touch Technology Review,2017-09-05T04:16:00Z
sjLVH3W4YzI,Surface Laptop Go - The Perfect Laptop for Students!,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-10-01T15:00:40Z
vD0LL9bYC18,Why we like the unexpected Surface Go 2,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-05-12T20:00:11Z
5-vytWsyGkk,Unboxing the Microsoft Surface Duo,UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-08-26T23:24:18Z
SS5d7v6GHro,Microsoft Surface Duo Unboxing &amp; First Impressions (Retail Unit),UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2020-09-18T11:14:08Z
eW_X-Mtidig,СКЛАДНОЙ Surface Duo: ЧТО ЭТО? | ОБЗОР,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-09-18T16:12:55Z
AlG4VBz_2hI,Surface Book 3 -vs- 2020 iPad Pro,UClozNP-QPyVatzpGKC25s0A,Brad Cowboy,2020-06-15T14:00:05Z
jZSicAMikks,Hape lipat Android dari Microsoft,UCtaSWbg8OHxg6h10axQXV-g,DroidLime,2019-10-04T09:16:41Z
r5CwczBa1Mk,How to Reset a Microsoft Surface Pro 4 to Factory Settings Windows 10,UC24n6DdP2hN1OcVKVVxy_sg,Serg Tech,2018-02-08T03:06:48Z
uPAg5xcnaTg,Surface Pro X Review: mejor de lo que esperaba,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2019-11-06T02:24:04Z
wGeIh_BtBVY,¿Qué Microsoft Surface comprar en 2020? | Guia de laptops,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-02-20T19:52:31Z
