videoId,title,channelId,channelTitle,uploaded
017ABj3hYG4,"M1 Benchmarks &amp; Experience — MacBook Pro, Air, Mac mini!",UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-17T14:08:38Z
1h2aBZQesSQ,M1 MacBook Air One Week Later!  The PERFECT Laptop?!,UCqvULRRboZeXVezSm_XduLQ,The Everyday Dad,2020-11-25T16:05:05Z
LgBQus_k9go,Những Lý Do Không Nên Dùng Macbook!,UCMRCjWYwR5p2Plp_0ehIG6g,ThinkView,2019-10-21T14:16:20Z
wnU5FDeH0yw,M1 MacBook Air vs M1 MacBook Pro 13 Review - It&#39;s an Easy Choice!,UCVlMUh4WsDQvOxCJJXmWwdw,Matthew Moniz,2020-11-21T15:00:15Z
Qy-A-CsTzbI,MURANG MACBOOK | 18K LANG! GREENHILLS,UCk4NLOpIccgbW4nrec2lEsA,Niel Padilla,2019-03-26T10:47:17Z
8VCmScOyRVM,【初心者向け】MacBook Pro/MacBook Airどっち？あなたにぴったりのMacの選び方【2020】,UCwwNbCFZ6rAmJZvB3e0EHcA,よーた / Yota Suzuki,2020-01-18T12:00:01Z
IBksWHm-Wfg,Este é o MELHOR MacBook para comprar USADO! Veja porque!,UCBqoA_hedJJaOBhsVLy1GAg,Gabriel de Pinho,2020-04-13T23:00:09Z
1FiUi3LcxZ4,Is the M1 MacBook Air &#39;Pro&#39; now? It&#39;s not as crazy as it sounds...,UC3c8H4Tlnm5M6pXsVMGnmNg,Luke Miani,2020-11-17T23:47:47Z
j3Ywld8xA8A,Puede usarse un Macbook Pro del 2011 en 2020-21?,UC7IvriLALY3K22dwLDFyrZw,Micro Joan,2020-06-02T00:02:58Z
48C9eAOCaYE,2016 Macbook Pro with Touch Bar - High Pitched Key Click Issue,UCm0J5jih__-zQsQbynsAOkQ,monstermac77,2016-12-17T23:24:10Z
rvrYVIQSsJs,Apple Silicon MacBook Air/Pro &amp; Mac mini Buyer&#39;s Guide!,UCptwuAv0XQHo1OQUSaO6NHw,Max Tech,2020-11-11T00:56:02Z
1ndmrB5mpiU,Should you upgrade to Apple&#39;s M1 chip MacBook Air/Pro?,UCptwuAv0XQHo1OQUSaO6NHw,Max Tech,2020-11-12T01:41:51Z
odzgkybSw80,M1 Macbook Air - What Creative Apps are USEABLE?!,UC3fg6pL63upkXCc0T203wVg,Sara Dietschy,2020-11-17T15:28:19Z
6i4fpqV03K0,MacBook Pro 2020 unboxing + accessories! 💻✨,UCE7rdO6f_n6u61BHl5gYByQ,Naynaa,2020-09-27T06:45:13Z
MjVrI8jKKXA,Unboxing Macbook Air 2020 yang paling murah!,UCBvm1cIxI2CRH0BsyfScR6g,Ibro Kumar,2020-06-21T11:00:10Z
Ep3H5MIVOtc,Který zvolit? MacBook Air či Pro? Nebo stačí MacBook?,UCSgFxc7dM_mjQIC0zxn1zqw,Petr Mára,2017-06-05T04:42:33Z
WstoxzwcOWg,"TUDO QUE COMPREI NA APPLE DOS ESTADOS UNIDOS!!!! *Iphone, iPad Pro, MacBook*",UCLbU7-YDTAeGTSO0azN2kxw,Luke,2020-02-24T20:30:01Z
Dcs22Nn-Oxk,MacBook Air M1芯片评测：有一种 Pro 名叫 Air,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-11-17T14:00:05Z
0KwQ_cd7RFQ,UNBOXING MacBook AIR M1 e MONITOR GIGANTE! con prime impressioni d&#39;uso,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-11-18T17:05:00Z
