channelId,channelViewCount,subscriberCount,videoCount
UCwgP40E6FHIqB2eBoJk5AfQ,18935049,59800,1040
UCvb9cdqjisXlyLTgBKlzH0Q,239,16,3
UCv-1Sj7nCtMTafmzE8O-UUw,3841448,8890,700
UCwOCcE4enBgo4DenWHv0JYA,35578185,144000,115
UCzlXf-yUIaOpOjEjPrOO9TA,216781778,966000,722
UCwxx_xULToHqcHsz64BPDQg,23722,51,1672
UCylwiADXKiC3fXsStn3mnHA,12897280,21000,124
UCySZIa8Y4e6aSVg4CISXAOA,1613460,12900,269
UCyQobySFx_h9oFwsBV0KGdg,468105581,859000,9800
UCzmwnZ_ZElg6kuE6e5QS4pg,27043572,213000,322
UCxAbOl3K7qNLVDHREQwEqhA,35,0,18
UCzNu79N8Lq1wUY52MkhWKSA,494024595,1420000,5840
UCyOphwnua5w-ugqL9Rdownw,70238202,672000,348
UCxzAgP3LiHKki4OAy0le9sw,7878229,44700,385
UCxg8tC0Ng0T6xizqsPWnV7g,30734714,152000,408
UCzv51oYbxIKw1OqHLyCPSKg,24890724,34700,744
UCxb_lmEefeVV8RTp9OY2AsA,18372694,101000,411
UCxC5imIV6SNEPuDy8YgIZNw,82248653,49000,2237
