videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
0gIOxAZBhhc,Google Pixel 5 vs 4a 5G vs 4a | All Three 2020 Pixel Phones Compared,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-13,177901,4559,103,760,99968757,421000,830,187,40,140,1564.5899658203125,2020-10-12,1529.949951171875,2020-10-19
cdUZKvPebVQ,"Google Pixel 5 vs OnePlus 8T vs Samsung S20 FE | Camera, Speed, Battery &amp; More Compared",UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-14,162456,4360,112,744,99968757,421000,830,167,45,150,1567.0699462890625,2020-10-13,1551.0799560546875,2020-10-20
ruP_GWmNyWg,Google Pixel 4a 5G | Unboxing &amp; Full Tour,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-09,147889,3452,80,418,99968757,421000,830,123,26,87,1483.4300537109375,2020-10-08,1555.469970703125,2020-10-15
MMF9T5NJJjk,"Google Pixel 4A | Unboxing &amp; Full Tour | Yes, it exists...",UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-08-03,144279,4811,104,593,99968757,421000,830,196,47,171,1487.949951171875,2020-07-31,1498.3699951171875,2020-08-07
vQIh1cNmX9k,Pixel 4a 5G Review | Best Google phone of 2020?,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-11-10,105440,2488,42,368,99968757,421000,830,108,19,62,1761.4200439453125,2020-11-09,1774.030029296875,2020-11-16
ypOAHIN_9lg,Google Pixel 5 Review | Enough of a flagship?,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-14,74584,2806,69,426,99968757,421000,830,145,31,111,1567.0699462890625,2020-10-13,1551.0799560546875,2020-10-20
gesTMTfHxfE,"Mucho MÁS que una CÁMARA, Google Pixel 4 XL REVIEW",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2019-10-21,624173,15760,492,1274,695357015,3150000,3180,29,31,636,1244.4100341796875,2019-10-18,1264.300048828125,2019-10-25
RiPtSZOw7ag,"Google Pixel, review en español",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2017-02-02,600177,14344,353,1467,695357015,3150000,3180,44,14,701,815.239990234375,2017-02-01,829.8800048828125,2017-02-08
kUL2bzq_iPE,TE ODIO!!!!!! Google Pixel 4a review 😍,UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2020-08-03,452027,20394,716,1786,695357015,3150000,3180,35,19,964,1487.949951171875,2020-07-31,1498.3699951171875,2020-08-07
8yJHKsBAtBo,"NO HAY MEJOR CÁMARA a ese precio, Google Pixel 3a XL REVIEW",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2019-05-16,182580,5106,210,398,695357015,3150000,3180,6,4,207,1170.800048828125,2019-05-15,1155.8499755859375,2019-05-22
qDM5Gh87-GY,"Google Pixel Buds, LOS AIRPODS KILLER",UCok_yhjwg4WSx3s_2Yh8ZjQ,Topes de Gama,2020-07-13,152743,6555,148,348,695357015,3150000,3180,16,3,234,1539.010009765625,2020-07-10,1516.8499755859375,2020-07-17
hzCxbcaluHQ,Google Pixel 4a in India Unboxing Overview &amp; First Look,UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2020-10-10,621319,24987,900,3838,691071885,3120000,2908,425,120,549,1510.449951171875,2020-10-09,1567.699951171875,2020-10-16
kvrr3hRTpqs,Google Pixel Unboxing &amp; Comparison with iPhone 7 &amp; Pixel XL,UCO2WJZKQoDW4Te6NHx4KfTg,Geekyranjit,2016-11-16,231685,2585,236,290,691071885,3120000,2908,47,17,71,775.1599731445312,2016-11-15,785.0,2016-11-22
aMNo_xSQ9jA,新型！Google Pixel 3aがキター！,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2019-05-23,561148,4633,393,645,862365217,1830000,2358,3,0,437,1155.8499755859375,2019-05-22,1119.93994140625,2019-05-29
f5AM6ZOBAzE,Google Pixel 4 がキター,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2019-10-22,417532,5021,596,831,862365217,1830000,2358,1,1,546,1244.280029296875,2019-10-21,1288.97998046875,2019-10-28
UEWC82B7nMY,Google Pixel 4a がキター！,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2020-08-14,310056,4632,456,721,862365217,1830000,2358,1,0,376,1516.6500244140625,2020-08-13,1576.25,2020-08-20
sycXWPOCYTI,Google Pixel 5 がキター,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2020-10-15,242660,3371,407,487,862365217,1830000,2358,2,0,327,1563.43994140625,2020-10-14,1585.989990234375,2020-10-21
wKVTUCyBslk,Google&#39;s Friendliest Smartphone - Pixel 4a,UCdBK94H6oZT2Q7l0-b0xmMg,ShortCircuit,2020-08-13,546521,24905,1174,2889,98785205,1220000,148,523,158,332,1507.239990234375,2020-08-12,1544.6099853515625,2020-08-19
jUCHe3yoE58,Google Changed EVERYTHING With The Pixel 5,UCdBK94H6oZT2Q7l0-b0xmMg,ShortCircuit,2020-10-16,445450,22414,655,1680,98785205,1220000,148,531,186,357,1555.469970703125,2020-10-15,1606.6600341796875,2020-10-22
p-KeyAg8cMc,"Обзор Google Pixel 1,2 и 3 –  Самый выгодный в 2019",UC1qWaT8_iPHSBYgB4T2ltuA,"Ай, Как Просто!",2018-12-08,544108,16031,1107,911,116919735,1030000,318,10,0,353,1046.5799560546877,2018-12-07,1051.7099609375,2018-12-14
bmMtUjSf9GE,ПАН ИЛИ ПРОПАЛ – ЧЕСТНЫЙ ОБЗОР GOOGLE PIXEL 3a ЧЕРЕЗ ДВА МЕСЯЦА!,UC1qWaT8_iPHSBYgB4T2ltuA,"Ай, Как Просто!",2019-06-24,403946,14805,930,1320,116919735,1030000,318,15,5,775,1125.3699951171877,2019-06-21,1082.800048828125,2019-06-28
aoGpOJQeGTM,Google Pixel 3 XL - Is It Worth Your Kidney?,UCMYuF0mNxTgOzr1lS7opIBQ,ATC Android ToTo Company,2018-11-27,530065,14487,872,1252,131498353,1220000,562,158,32,705,1055.93994140625,2018-11-26,1116.3599853515623,2018-12-03
YFyG90cwhH8,All About Smartphone Camera and How Pixels&#39;s Camera is Best | Google Pixel Camera,UCMYuF0mNxTgOzr1lS7opIBQ,ATC Android ToTo Company,2017-02-13,249833,6934,169,369,131498353,1220000,562,38,1,57,834.8499755859375,2017-02-10,846.5499877929688,2017-02-17
H-Zx3X7kplI,"Google Pixel 3A Quick Review ⚡⚡⚡ Amazing Camera, Nothing Else...",UCEPL07qzVsOcHd3sMUws65g,Trakin Tech,2019-06-10,510684,18621,945,842,718013543,6650000,2170,95,29,238,1068.3699951171877,2019-06-07,1086.300048828125,2019-06-14
