videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
hoPCRgvI-yE,Choose a New Voice For Your Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-05-10,171291,1846,128,379,67017615,317000,435,48,20,54,1088.949951171875,2018-05-09,1084.0899658203123,2018-05-16
9WqGvjMzEBI,"GOOGLE HOME ya en ESPAÑA, lo probamos: Qué puedes y qué no puedes hacer con él",UCUrYBZGlEOSD1_ds_HcNd6A,Xataka TV,2018-06-19,555227,3892,450,438,217894504,763000,3041,13,5,90,1183.5799560546875,2018-06-18,1139.280029296875,2018-06-25
aac-3QLNXOk,SHOWDOWN: Google Home Hub VS New Amazon Echo Show!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2018-11-20,518156,7054,361,985,401796481,3040000,899,291,48,196,1027.4200439453123,2018-11-19,1055.93994140625,2018-11-26
HrHe3Eop8uk,HABLANDO CON GOOGLE HOME,UCau9ZBF9vN8sNSc9fkbH3xg,soyrafaAnimacion,2020-03-28,510360,23393,185,752,42630191,342000,132,78,4,335,1110.260009765625,2020-03-27,1092.699951171875,2020-04-03
bfCSPDFj3cE,Provo Google Home e finisce MALISSIMO,UCHA-Jrd72-L3plh59UAhE7g,Otto Climan,2018-03-28,481678,10864,1248,667,22245501,153000,401,44,2,221,1006.9400024414062,2018-03-27,1018.6799926757812,2018-04-03
3butTaW67dw,Google Home en México y así lo probamos,UCL77wBJaCEeEe2gdcEqY6nQ,Unocero,2018-06-26,465077,7240,615,612,187740016,922000,4069,35,3,190,1139.280029296875,2018-06-25,1142.1099853515625,2018-07-02
NVJcjU8b0jM,"The NEW (Amazing) Google Home Smart Display Interface, and More Google Updates!",UCtRSKEipM17PF7n0mi66btQ,Automate Your Life,2020-10-24,61762,693,25,240,11610761,81900,519,52,6,32,1632.97998046875,2020-10-23,1616.1099853515625,2020-10-30
_8ORmA-nGEw,The Best Google Home Compatible Products In 2020,UCtRSKEipM17PF7n0mi66btQ,Automate Your Life,2020-02-26,53082,832,42,230,11610761,81900,519,41,6,14,1386.3199462890625,2020-02-25,1337.719970703125,2020-03-03
7b3pN7GVk8s,Google Home: 15 lustige Sprachbefehle und Easter Eggs – TURN ON Spezial,UCip1RVSGWtkukxd0Am1NiRQ,TURN ON,2017-08-23,417492,9491,401,568,78482149,265000,1336,104,1,162,940.4000244140624,2017-08-22,935.75,2017-08-29
bR63331fzBA,Google Home: Die wichtigsten Features im Überblick – TURN ON Spezial,UCip1RVSGWtkukxd0Am1NiRQ,TURN ON,2017-08-22,208474,2626,176,238,78482149,265000,1336,37,1,57,920.8699951171876,2017-08-21,928.1300048828124,2017-08-28
pkKhQrdW3LE,GOOGLE HOME | Qué es y cómo sacarle partido | ChicaGeek,UCGdlvijxkue8x5AyBrBUljQ,ChicaGeek,2018-12-10,409157,9750,325,552,50637771,476000,604,7,1,73,1046.5799560546877,2018-12-07,1051.7099609375,2018-12-14
Mb4tN-L6hc4,Google Home : le test complet avec des démos en français,UCgoxc-VKU0cw9BcM9z_qokg,Frandroid,2017-08-12,401279,2490,251,261,61558535,277000,1372,12,4,43,930.0900268554688,2017-08-11,926.1799926757812,2017-08-18
duIfmYaA1Sk,Don&#39;t Buy Smart Speaker 😡 | Google Home | Amazon Alexa Etc.,UC1D1vdq169T7w5iJ45zZL5Q,Technical Dost,2019-12-17,384872,29105,1303,1453,170217647,1910000,902,236,20,550,1360.699951171875,2019-12-16,1350.6300048828125,2019-12-23
fVn9gbAfzC0,"Google Home Mini Unboxing ,Setup &amp; Review ll in telugu ll",UCb-xXZ7ltTvrh9C6DgB9H-Q,Prasadtechintelugu,2018-05-04,380196,8339,446,870,284405019,1500000,2400,187,12,404,1026.300048828125,2018-05-03,1105.469970703125,2018-05-10
8FW4NSwtzow,Go On An Adventure With Mickey Mouse &amp; Google Home,UC_5niPa-d35gg88HaS7RrIw,Disney,2017-11-28,377803,1635,129,130,2956993299,4970000,875,23,7,34,1072.010009765625,2017-11-27,1011.8699951171876,2017-12-04
JpP7pvo6Z6g,Het slimste huis van Nederland met Google Home en Z-Wave,UCqsNfEAZ2UiubN60BSO3uIg,Tweakers Tech Hub,2019-05-27,360384,4644,206,742,27845837,65400,1658,46,7,239,1138.6099853515625,2019-05-24,1106.5,2019-05-31
EIhq2Cbug2c,Trải nghiệm cơn sốt GOOGLE HOME Mini nói tiếng Việt với iPhone,UCsFilrMH2u0mjbu0Cw2HTkQ,Mobile City,2019-07-07,345176,3868,105,143,195056911,551000,4931,5,1,51,1132.6700439453125,2019-07-05,1145.3399658203125,2019-07-12
RZNqSy-zFXo,Carpool | Google Home now supports multiple users,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2017-04-20,338545,2461,417,616,231777098,1130000,352,68,15,28,856.510009765625,2017-04-19,889.1400146484375,2017-04-26
-bTsfJ5Fvp4,Get to know Google Home Hub,UCIG1k8umaCIIrujZPzZPIMA,Made by Google,2018-10-09,165929,1347,187,195,231777098,1130000,352,41,20,44,1155.9200439453125,2018-10-08,1102.43994140625,2018-10-15
biFiEO2JZAw,"Google Home, o Android na sua casa [Análise / Review]",UC_bXJnsgwOqEPA_-6N6faKw,Canaltech,2017-04-03,324379,10897,323,325,447881510,2610000,4037,10,3,70,847.7999877929688,2017-03-31,842.0999755859375,2017-04-07
