videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
D7npeMi7aEA,Awalnya Bikin marah ATTA Kasih NUR Iphone 12! Kocak!,UCaKLg1ELiX0zTJ6Je3c5esA,Atta Halilintar,2020-11-29,1194975,95274,1144,24520,2969214042,26000000,1100,143,17,940,116.58999633789062,2020-11-27,123.08000183105469,2020-12-02
3uK-27Dm0HM,Apple&#39;s entire iPhone 12 event in exactly 12 minutes (supercut),UCOmcA3f_RrH6b9NmcNa4tdg,CNET,2020-10-13,1135376,14143,2135,4450,1288390838,2890000,19961,437,138,521,124.18575286865234,2020-10-12,115.7802505493164,2020-10-19
E5fq6W3_KNs,MELİKEYE iPhone 12 PRO MAX ALDIM ŞAKASI 😬,UCgBhF3MLT7riCp2c_1m8vNw,BaBaKız,2020-10-29,1076642,40411,3388,5791,45857300,343000,56,26,7,1036,111.00847625732422,2020-10-28,114.75202178955078,2020-11-04
7d6HNQY8-Y4,iPhone 12&amp;12 Pro评测：王炸升级，12其实就是Pro,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-10-20,1047621,11935,714,2604,50586439,230000,438,14,0,1079,115.7802505493164,2020-10-19,114.8518524169922,2020-10-26
Szw_1B-IBcs,iPhone 12 Pro Max 评测：最强相机登场，选 Pro 还是 Max？,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-11-09,502719,6345,205,1188,50586439,230000,438,8,2,711,118.69000244140624,2020-11-06,119.26000213623048,2020-11-13
4vs2kGcA8r4,iPhone 12 mini评测：让世界缩小 24 小时,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-11-09,494397,5945,256,949,50586439,230000,438,12,2,716,118.69000244140624,2020-11-06,119.26000213623048,2020-11-13
SWHQjBmi-lQ,IPHONE 12 PRO - UNBOXING!,UCCbD39MVnMsTLGxsHLnOKlg,Loop Infinito,2020-10-24,1015348,75501,1716,4302,153559698,979000,1450,48,13,1025,114.84187316894531,2020-10-23,108.67251586914062,2020-10-30
Lzffgt4p3iY,Un iPhone dans de l&#39;acide !,UCWnfDPdZw6A23UtuBpYBbAg,Dr Nozman,2020-11-06,972480,75090,1935,2452,608281042,3700000,425,124,22,954,118.8249969482422,2020-11-05,119.20999908447266,2020-11-12
HrIiMZWlIjo,КАКОЙ IPHONE КУПИТЬ В 2020 ГОДУ ЧТОБЫ НЕ ТРАТИТЬ МНОГО ДЕНЕГ?,UCY_5y5X34AxL_uWTPNndxog,DimaViper Live,2020-05-18,970211,27610,1308,4037,174602644,611000,1768,1,1,153,76.65679168701172,2020-05-15,79.44196319580078,2020-05-22
HeZq9oM93Yo,IPHONE 12 VS SAMSUNG GALAXY S20 - БИТВА ЛУЧШИХ! ПОЛНОЕ СРАВНЕНИЕ,UCY_5y5X34AxL_uWTPNndxog,DimaViper Live,2020-11-02,157787,5003,386,1453,174602644,611000,1768,4,1,518,108.67251586914062,2020-10-30,118.69000244140624,2020-11-06
