videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
Nd4wx_y3xgs,iPad Pro 11 (2018) Review! កំពូលថេប្លេតដែលខ្លាំងជាងគេប្រចាំឆ្នាំ!,UCrxl5NFcu5tDAY92spKVbgw,Cambo Report,2018-12-06,339516,9911,147,388,51534066,382000,993,37,3,127,42.79563903808594,2018-12-04,40.95728302001953,2018-12-12
TFDC_dzIg-k,"[spin9] รีวิว iPad Gen 8 — ราคา 10,900 บาท คุ้มไหม?",UCovADuA7KBuMFORurTzL86A,spin9,2020-10-01,339828,5398,67,367,68057755,422000,442,2,0,216,115.61054229736328,2020-09-30,114.88180541992188,2020-10-07
MKztAoL21vA,"[spin9] รีวิว iPad Air 2020 — ไอแพดเกือบโปร สีสวย เร็ว แรง เปิดราคา 19,900 บาท",UCovADuA7KBuMFORurTzL86A,spin9,2020-10-21,237836,5444,67,397,68057755,422000,442,3,3,305,117.3076171875,2020-10-20,116.39917755126952,2020-10-27
drZlcBVAg9c,iPad Air 4 Unboxing: Was sind die Unterschiede zum iPad Pro?,UC173FCaSv6VvqDxuoinDr3g,Felixba,2020-10-21,340434,12238,281,945,152790598,705000,778,84,19,433,117.3076171875,2020-10-20,116.39917755126952,2020-10-27
ehMl9n5P2D8,iPad 8 Unboxing: Mehr Tablet unter 400€ geht nicht!,UC173FCaSv6VvqDxuoinDr3g,Felixba,2020-09-18,308228,12980,306,984,152790598,705000,778,99,14,427,110.14996337890624,2020-09-17,108.03361511230469,2020-09-24
bpbsgzD-Npw,"Erster Eindruck: iPad Air 4, Apple Watch SE &amp; Series 6!",UC173FCaSv6VvqDxuoinDr3g,Felixba,2020-09-16,251944,12702,327,1209,152790598,705000,778,133,15,508,115.34101104736328,2020-09-15,111.617431640625,2020-09-22
ljAFs9jO1X0,【祝】子供が生まれたのでiPad Air10台プレゼント企画します！【ドッキリ、ラファエル】,UCgQgMOBZOJ1ZDtCZ4hwP1uQ,ラファエル Raphael,2020-11-27,361729,8518,268,976,665002916,1790000,909,14,0,882,116.02999877929688,2020-11-25,123.08000183105469,2020-12-02
qN4tcxsfTkc,KUPIO SAM iPAD PRO ! VLOG 😍,UCZbp-wYt5PiIkGmoEZ6ChmQ,Mudja,2020-07-21,329522,30375,435,1395,962178946,1790000,3067,52,19,916,98.01139068603516,2020-07-20,94.4763641357422,2020-07-27
4t5I6mVDb4w,COMPREI o IPAD PRO com TODOS os ACESSÓRIOS! MEGA UNBOXING da APPLE! TÁ BRUTO!,UCnnAzRbUm_6mSqyqAJSkc_A,Be!Tech,2020-02-04,330144,16720,466,841,177367571,1510000,1396,17,4,185,75.88301849365234,2020-02-03,79.23959350585938,2020-02-10
J3jLFx7VKic,iPad 8th Generation UNBOXING and SETUP!,UC0MYNOsIrz6jmXfIMERyRHQ,Karl Conrad,2020-09-17,329299,8142,224,865,119451754,652000,1020,204,40,205,111.93688201904295,2020-09-16,106.93550872802734,2020-09-23
