videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
sY9QOakKzJA,"OJO, no compres una nueva MacBook sin ver esto!",UCwGX2cE21VPBEJ49hcprP9w,SupraPixel,2020-11-11,64197,4200,161,435,241518908,1220000,2404,14,8,228,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
YWrGZDG2l-I,Macbook Pro 16 inch 2019 Unboxing | Core i9 🔥🔥🔥,UCheoCqHDwPcfS9Jrgz8siQw,VideoWaliSarkar,2019-11-29,332312,14727,820,1136,166971954,1440000,1385,183,21,535,65.84756469726561,2019-11-27,65.29194641113281,2019-12-05
cQRaokSO_j0,Macbook Air Unboxing | M1 Changes Everything,UCheoCqHDwPcfS9Jrgz8siQw,VideoWaliSarkar,2020-11-28,53558,3697,112,534,166971954,1440000,1385,121,12,193,116.58999633789062,2020-11-27,123.08000183105469,2020-12-02
KJ8bvYnF3xU,"New MacBook Air, MacBook Pro 13-in, &amp; Mac Mini Released! M1 Power!",UCj34AOIMl_k1fF7hcBkD_dw,EverythingApplePro EAP,2020-11-10,330914,12026,328,1766,2086071986,8360000,1736,356,125,429,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
PG3ZfOw1-b4,Bought MacBook Air M1 for Software Engineering!!,UChYs-_zjKRYhdMddjx-NPLw,Singh in USA,2020-11-18,332881,14319,655,1282,56031532,458000,348,374,90,500,119.38999938964844,2020-11-17,115.16999816894531,2020-11-24
lIQ7p3k9E1s,MacBook Air M1 Review for Software Engineers!! Student’s Perspective,UChYs-_zjKRYhdMddjx-NPLw,Singh in USA,2020-11-23,176837,7691,284,1043,56031532,458000,348,326,65,422,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
hD2BYNIh3X4,M1 MacBook Air vs. M1 MacBook Pro — Don&#39;t Choose WRONG!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-13,299704,6983,415,873,18418341,191000,159,262,59,154,119.20999908447266,2020-11-12,118.63999938964844,2020-11-19
017ABj3hYG4,"M1 Benchmarks &amp; Experience — MacBook Pro, Air, Mac mini!",UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-17,207490,7946,288,1329,18418341,191000,159,439,102,232,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
9yRtud3CUdU,"M2 MacBooks, A14X iPad Pro, AirPods 3 — Reacting to MASSIVE Leak Bombs!",UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-26,208736,5287,345,501,18418341,191000,159,157,37,102,116.02999877929688,2020-11-25,123.08000183105469,2020-12-02
816Kh1vBYZ4,New Apple Silicon MacBook Air &amp; Pro — Reacting to Massive Leak Bombs!,UCLBHPoY3NugnZYURxln3fKQ,Rene Ritchie,2020-11-03,154026,3674,160,645,18418341,191000,159,131,34,178,108.5826644897461,2020-11-02,116.31999969482422,2020-11-09
